id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,last5Points,last5PlayedSlots,last5AveragePoints,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
6319,15,Franck,Honorat,9861892.0,68.0,28.0,28.0,24.0,126507.0,1898.0,0,3,https://kickbase.b-cdn.net/content/file/736b205dbb0f4ac3879ca2cfa9a785b8.png,9.0,2,192.0,,"[{""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": -3}, {""hasPlayed"": true, ""points"": 137}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 2}]",3,Franck Honorat,7087.0,"[36.0, -3.0, 137.0, 32.0, 2.0]",5,40.8,7087.0,-40953.0,-87161.0,22676.0,2574544.0
3063,15,Fabio,Chiarodia,1026493.0,33.0,15.0,15.0,8.0,44040.0,490.0,2,2,https://kickbase.b-cdn.net/content/file/d216ce19645643ba9ff51de8da6098a1.png,2.0,2,477.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 19}]",5,Fabio Chiarodia,-122481.0,"[null, 13.0, 72.0, 59.0, 19.0]",4,40.75,-122481.0,-133678.0,-127617.0,-932403.0,268849.0
3754,7,Lucas,Vázquez,2769950.0,69.0,12.0,12.0,6.0,33531.0,824.0,0,2,https://kickbase.b-cdn.net/content/file/1636c5905fe44210aa3526352673cb13.png,21.0,2,297.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 49}]",4,Lucas Vázquez,-44525.0,"[31.0, null, null, null, 49.0]",2,40.0,-44525.0,-69036.0,-83305.0,-595579.0,-1335117.0
10530,43,Conrad,Harder,3382267.0,39.0,29.0,29.0,8.0,64737.0,1119.0,0,4,https://kickbase.b-cdn.net/content/file/139438491a5a497099a6e6bb96cc922a.png,9.0,2,330.0,,"[{""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": true, ""points"": 109}]",4,Conrad Harder,-81252.0,"[16.0, null, -11.0, 46.0, 109.0]",4,40.0,-81252.0,-83478.0,-87978.0,-712192.0,-1539895.0
4333,15,Lukas,Ullrich,6686291.0,33.0,23.0,23.0,14.0,85790.0,766.0,0,2,https://kickbase.b-cdn.net/content/file/8988909bad25403c86e58227428beee9.png,26.0,1,114.0,,"[{""hasPlayed"": true, ""points"": 105}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 11}]",2,Lukas Ullrich,294246.0,"[105.0, 3.0, null, null, 11.0]",3,39.666666666666664,294246.0,279049.0,274936.0,2050134.0,6163875.0
9642,13,Chrislain,Matsima,11237509.0,82.0,18.0,18.0,17.0,99447.0,1473.0,0,2,https://kickbase.b-cdn.net/content/file/f6167b1bcb474dc480050b0cd2788796.png,5.0,1,131.0,,"[{""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 65}, {""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": false, ""points"": null}]",2,Chrislain Matsima,185456.0,"[9.0, 82.0, 65.0, 2.0, null]",4,39.5,185456.0,184808.0,171361.0,947239.0,2175521.0
13479,13,Uchenna,Ogundu,5844266.0,18.0,5.0,5.0,0.0,4536.0,88.0,0,4,https://kickbase.b-cdn.net/content/file/a2fb1f725f2c4cc99b937cc8e4066c74.png,39.0,1,15.0,,"[{""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 56}]",5,Uchenna Ogundu,229868.0,"[22.0, null, null, null, 56.0]",2,39.0,229868.0,254136.0,241373.0,1836130.0,5344266.0
3453,40,Derrick,Köhn,2530532.0,48.0,29.0,29.0,21.0,125830.0,1387.0,0,2,https://kickbase.b-cdn.net/content/file/336162df73db46fdb0d35c73c0928582.png,17.0,2,548.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 16}]",4,Derrick Köhn,-110018.0,"[null, 60.0, null, null, 16.0]",2,38.0,-110018.0,-111776.0,-116871.0,-684669.0,-2160962.0
8351,4,Oscar,Højlund,3446740.0,32.0,24.0,24.0,12.0,72520.0,772.0,0,3,https://kickbase.b-cdn.net/content/file/cb0c9d9d621f48f58bd3237c6264870e.png,6.0,2,223.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 79}, {""hasPlayed"": true, ""points"": 32}]",3,Oscar Højlund,-65434.0,"[null, null, -1.0, 79.0, 32.0]",3,36.666666666666664,-65434.0,-81351.0,-97293.0,-716359.0,-2114968.0
11513,7,Christian,Kofane,11056322.0,58.0,29.0,29.0,12.0,85285.0,1677.0,0,4,https://kickbase.b-cdn.net/content/file/ce8356c51b154a87a40a56f723f2e3e3.png,35.0,2,151.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 76}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 16}]",3,Christian Kofane,-197085.0,"[null, 76.0, 17.0, null, 16.0]",3,36.333333333333336,-197085.0,-97827.0,-21085.0,-209522.0,1575084.0
3228,10,Justin,Njinmah,5086433.0,43.0,33.0,33.0,22.0,126736.0,1409.0,0,4,https://kickbase.b-cdn.net/content/file/aecaedfbbfac4fc189856b5b5d560b2d.png,11.0,2,277.0,,"[{""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 104}]",3,Justin Njinmah,-225090.0,"[10.0, 33.0, 13.0, 12.0, 104.0]",5,34.4,-225090.0,-232895.0,-292613.0,-1441038.0,1138161.0
1809,13,Marius,Wolf,858553.0,24.0,29.0,29.0,12.0,69269.0,686.0,0,3,https://kickbase.b-cdn.net/content/file/ab85deae8852417eaeb1a6a40869d05f.png,27.0,1,799.0,,"[{""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 94}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 15}]",3,Marius Wolf,211617.0,"[8.0, 35.0, 94.0, 17.0, 15.0]",5,33.8,211617.0,25534.0,-41758.0,-69844.0,-2350228.0
7156,8,Maximilian,Wöber,4461736.0,33.0,2.0,2.0,0.0,2759.0,66.0,0,2,https://kickbase.b-cdn.net/content/file/aa8759270ae54b79851feea4f7769c01.png,39.0,2,14.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": false, ""points"": null}]",4,Maximilian Wöber,-117897.0,"[null, 22.0, null, 44.0, null]",2,33.0,-117897.0,-138999.0,-364508.0,-1598446.0,2762011.0
11956,7,Ezequiél,Fernández,5425706.0,58.0,20.0,20.0,12.0,67020.0,1168.0,0,3,https://kickbase.b-cdn.net/content/file/2c37f7daf46f4c9693ffa9ef33ff980b.png,6.0,1,215.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": false, ""points"": null}]",3,Ezequiél Fernández,357359.0,"[null, null, 22.0, 43.0, null]",2,32.5,357359.0,399517.0,369258.0,1781835.0,166390.0
1996,10,Marco,Friedl,12633639.0,78.0,30.0,30.0,29.0,167391.0,2349.0,0,2,https://kickbase.b-cdn.net/content/file/7ab07056637e493d80590700542ee887.png,32.0,1,185.0,,"[{""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Marco Friedl,165140.0,"[14.0, 21.0, 62.0, null, null]",3,32.333333333333336,165140.0,143962.0,140655.0,1054998.0,5027544.0
7257,9,Leonidas,Stergiou,4418516.0,29.0,6.0,6.0,1.0,14245.0,174.0,0,2,https://kickbase.b-cdn.net/content/file/e0ff60fb10b147f78246449a86397e4f.png,20.0,2,39.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Leonidas Stergiou,-182351.0,"[null, 32.0, null, null, null]",1,32.0,-182351.0,-579156.0,-324449.0,-508040.0,3918516.0
7750,14,Robin,Hranác,4089535.0,79.0,29.0,29.0,26.0,150328.0,2290.0,0,2,https://kickbase.b-cdn.net/content/file/52ea64b1321a44aa874cdd39adb513b6.png,2.0,2,559.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 17}]",5,Robin Hranác,-85029.0,"[null, 40.0, null, 38.0, 17.0]",3,31.666666666666668,-85029.0,-96247.0,-100170.0,-671278.0,-2967225.0
2274,13,Keven,Schlotterbeck,9965536.0,87.0,24.0,24.0,22.0,136251.0,2080.0,0,2,https://kickbase.b-cdn.net/content/file/01e7605637114ccea472cf6f4761f94f.png,31.0,2,208.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Keven Schlotterbeck,-303726.0,"[null, null, 31.0, null, null]",1,31.0,-303726.0,-314853.0,-337577.0,-1818523.0,-1050620.0
461,4,Timothy,Chandler,500000.0,31.0,1.0,1.0,0.0,932.0,31.0,2,2,https://kickbase.b-cdn.net/content/file/3f7d0bb3af4c44edb1d33b849df45686.png,22.0,0,62.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Timothy Chandler,0.0,"[31.0, null, null, null, null]",1,31.0,0.0,0.0,0.0,0.0,0.0
11959,14,Adam,Daghim,5432710.0,41.0,27.0,27.0,12.0,92265.0,1115.0,0,4,https://kickbase.b-cdn.net/content/file/b21c816521cb44579d57b65452b7c1cc.png,0.0,1,205.0,,"[{""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 21}]",3,Adam Daghim,331799.0,"[40.0, 31.0, 62.0, -1.0, 21.0]",5,30.6,331799.0,365421.0,383518.0,2760459.0,4932710.0
2862,15,Jens,Castrop,4797438.0,49.0,26.0,26.0,20.0,102167.0,1278.0,1,3,https://kickbase.b-cdn.net/content/file/cbc017919fc248448f6b036125a0141d.png,17.0,2,266.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": true, ""points"": 51}]",5,Jens Castrop,-144736.0,"[null, null, null, 10.0, 51.0]",2,30.5,-144736.0,-372232.0,-385483.0,-2435546.0,-2804578.0
2279,40,Frederik,Rönnow,9534909.0,75.0,30.0,30.0,30.0,176714.0,2245.0,2,1,https://kickbase.b-cdn.net/content/file/a74539007fa347f28af0ce83caafef6f.png,1.0,2,235.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -19}, {""hasPlayed"": true, ""points"": 79}]",3,Frederik Rönnow,-144323.0,"[null, null, null, -19.0, 79.0]",2,30.0,-144323.0,-165932.0,-199698.0,-200900.0,3443973.0
7277,4,Farès,Chaïbi,9650557.0,83.0,28.0,28.0,21.0,118583.0,2334.0,0,3,https://kickbase.b-cdn.net/content/file/3dde5ae84a7548f0927de855bf547940.png,8.0,2,241.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 11}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 58}]",4,Farès Chaïbi,-273938.0,"[52.0, 11.0, 26.0, 1.0, 58.0]",5,29.6,-273938.0,-466972.0,-490224.0,-2966302.0,-2003481.0
12294,4,Ayoube,Amaimouni,4033384.0,40.0,17.0,17.0,6.0,40230.0,679.0,0,3,https://kickbase.b-cdn.net/content/file/79da64806f7d46e2a04e1497b6829add.png,29.0,2,168.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 79}]",4,Ayoube Amaimouni,-113952.0,"[null, 1.0, -6.0, 44.0, 79.0]",4,29.5,-113952.0,-102019.0,-94230.0,-730811.0,937209.0
6750,40,Ilyas,Ansah,10182048.0,40.0,33.0,33.0,23.0,125016.0,1305.0,0,4,https://kickbase.b-cdn.net/content/file/4e244d293e744fe4a462219508989e68.png,10.0,2,128.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 61}, {""hasPlayed"": true, ""points"": -8}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 21}]",1,Ilyas Ansah,-128378.0,"[80.0, 61.0, -8.0, -11.0, 21.0]",5,28.6,-128378.0,-19592.0,23976.0,404876.0,2314685.0
7219,28,Ísak,Jóhannesson,8431137.0,48.0,31.0,31.0,21.0,119771.0,1473.0,0,3,https://kickbase.b-cdn.net/content/file/2922eb48335343ccb79b49b03af03818.png,8.0,1,174.0,,"[{""hasPlayed"": true, ""points"": -10}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 55}]",2,Ísak Jóhannesson,139431.0,"[-10.0, 59.0, null, 7.0, 55.0]",4,27.75,139431.0,120482.0,117737.0,1171308.0,2896995.0
9698,3,,Fábio Silva,7308544.0,51.0,28.0,28.0,7.0,57551.0,1414.0,0,4,https://kickbase.b-cdn.net/content/file/da60f61d4f674e4db35b6f47db49c153.png,21.0,2,193.0,,"[{""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": -10}, {""hasPlayed"": true, ""points"": 112}, {""hasPlayed"": true, ""points"": -14}]",4,Fábio Silva,-216172.0,"[44.0, 6.0, -10.0, 112.0, -14.0]",5,27.6,-216172.0,-181571.0,-199612.0,-1301636.0,-75381.0
12341,13,Rodrigo,Ribeiro,4177887.0,38.0,14.0,14.0,6.0,41356.0,529.0,0,4,https://kickbase.b-cdn.net/content/file/be732d69472446bfbb4e128bb0ed9ce5.png,21.0,2,126.0,,"[{""hasPlayed"": true, ""points"": 11}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": true, ""points"": 66}]",3,Rodrigo Ribeiro,-95425.0,"[11.0, 20.0, 21.0, 18.0, 66.0]",5,27.2,-95425.0,-89586.0,-83519.0,-706729.0,3301669.0
2765,28,Jan,Thielmann,6460178.0,52.0,26.0,26.0,20.0,100549.0,1355.0,0,3,https://kickbase.b-cdn.net/content/file/bae198375c644308ba2bff1d0f3f0569.png,29.0,1,209.0,,"[{""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 39}]",3,Jan Thielmann,205879.0,"[-14.0, null, 3.0, 78.0, 39.0]",4,26.5,205879.0,211561.0,227478.0,1714095.0,3171737.0
2201,28,Linton,Maina,3889074.0,40.0,24.0,24.0,9.0,69909.0,960.0,0,4,https://kickbase.b-cdn.net/content/file/54aad91024e84cf59b75e3c363775d71.png,37.0,2,246.0,,"[{""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 4}, {""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": 34}]",3,Linton Maina,-23764.0,"[-1.0, 47.0, 4.0, 48.0, 34.0]",5,26.4,-23764.0,-64425.0,-84502.0,-487220.0,1684406.0
3193,9,,Tiago Tomás,4571074.0,59.0,27.0,27.0,10.0,69578.0,1606.0,0,4,https://kickbase.b-cdn.net/content/file/0e9c45eed595406784ebef4f6c9d7a72.png,8.0,2,351.0,,"[{""hasPlayed"": true, ""points"": 2}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": true, ""points"": 88}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": -6}]",3,Tiago Tomás,-35497.0,"[2.0, 19.0, 88.0, 26.0, -6.0]",5,25.8,-35497.0,-47633.0,-54168.0,-691517.0,-2179527.0
6174,7,,Arthur,4231496.0,64.0,20.0,20.0,13.0,75109.0,1284.0,2,2,https://kickbase.b-cdn.net/content/file/4b043678aef04d80b37dc5474cba9cb1.png,13.0,2,303.0,,"[{""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": false, ""points"": null}]",4,Arthur,-129512.0,"[36.0, 17.0, 24.0, 25.0, null]",4,25.5,-129512.0,-113501.0,-116794.0,-1586550.0,-2019076.0
51,40,Rani,Khedira,6362200.0,61.0,32.0,32.0,32.0,188165.0,1956.0,0,3,https://kickbase.b-cdn.net/content/file/9ecae4fccb2648b8b2bd92c4cac3f955.png,8.0,1,307.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}]",2,Rani Khedira,270211.0,"[null, 44.0, 44.0, 6.0, 6.0]",4,25.0,270211.0,245276.0,216257.0,1524841.0,2826904.0
8061,43,Johan,Bakayoko,9394181.0,49.0,20.0,20.0,8.0,51925.0,982.0,0,4,https://kickbase.b-cdn.net/content/file/e45b0e99acb145f1a3f98666018c27b1.png,11.0,1,104.0,,"[{""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 16}]",3,Johan Bakayoko,337962.0,"[16.0, null, null, 43.0, 16.0]",3,25.0,337962.0,322313.0,310202.0,2039686.0,986631.0
849,15,Tim,Kleindienst,17072915.0,20.0,3.0,3.0,0.0,1186.0,61.0,0,4,https://kickbase.b-cdn.net/content/file/5ccbb3b1e22641978b7a6c6adbca5a47.png,11.0,1,3.0,,"[{""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Tim Kleindienst,228233.0,"[25.0, null, null, null, null]",1,25.0,228233.0,202584.0,155486.0,1225522.0,4790360.0
1671,9,Grischa,Prömel,12217537.0,76.0,33.0,33.0,16.0,118467.0,2495.0,0,3,https://kickbase.b-cdn.net/content/file/9d953a0bc5fd432db7c0da4605a6726e.png,21.0,1,204.0,,"[{""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 37}]",3,Grischa Prömel,123926.0,"[7.0, 24.0, null, 24.0, 37.0]",4,23.0,123926.0,98067.0,69113.0,449239.0,1535229.0
6217,6,Rayan,Philippe,3394721.0,35.0,28.0,28.0,13.0,85138.0,971.0,0,4,https://kickbase.b-cdn.net/content/file/4fe19be7a9df439fa6f788b27095a090.png,14.0,2,286.0,,"[{""hasPlayed"": true, ""points"": 74}, {""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -16}, {""hasPlayed"": false, ""points"": null}]",4,Rayan Philippe,-118977.0,"[74.0, 10.0, null, -16.0, null]",3,22.666666666666668,-118977.0,-113700.0,-118281.0,-822908.0,1447627.0
2863,4,Ansgar,Knauff,4441728.0,46.0,28.0,28.0,12.0,88199.0,1284.0,0,3,https://kickbase.b-cdn.net/content/file/65567e26534544698e6a43b7411db0c5.png,7.0,2,289.0,,"[{""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 8}]",3,Ansgar Knauff,-24570.0,"[27.0, 14.0, 38.0, 25.0, 8.0]",5,22.4,-24570.0,-24392.0,-33471.0,-335792.0,-683732.0
78,7,Jonas,Hofmann,1552355.0,58.0,23.0,23.0,11.0,68545.0,1338.0,0,3,https://kickbase.b-cdn.net/content/file/328114051c1e42df84e2a6ac3e93cf42.png,7.0,2,861.0,,"[{""hasPlayed"": true, ""points"": 34}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 10}]",5,Jonas Hofmann,-90300.0,"[34.0, null, null, null, 10.0]",2,22.0,-90300.0,-96348.0,-102346.0,-710152.0,-2727786.0
3521,6,Daniel,Elfadli,4040363.0,37.0,21.0,21.0,15.0,84859.0,767.0,0,2,https://kickbase.b-cdn.net/content/file/ab840d167b4f4811a1a40e49fef84a76.png,8.0,2,189.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Daniel Elfadli,-136155.0,"[null, null, 22.0, null, null]",1,22.0,-136155.0,-139229.0,-144720.0,-788397.0,3499442.0
7721,10,Marco,Grüll,5657138.0,50.0,33.0,33.0,23.0,130955.0,1641.0,0,3,https://kickbase.b-cdn.net/content/file/73071b81354346399a14dd6431d4e823.png,17.0,1,290.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 53}]",3,Marco Grüll,305884.0,"[28.0, -14.0, 19.0, null, 53.0]",4,21.5,305884.0,296614.0,318969.0,2191972.0,1633784.0
7441,77,Cole,Campbell,4024034.0,11.0,6.0,6.0,0.0,6994.0,66.0,0,3,https://kickbase.b-cdn.net/content/file/618685003046433c850374c6e88b7f85.png,39.0,2,16.0,,"[{""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": false, ""points"": null}]",3,Cole Campbell,29252.0,"[1.0, 35.0, null, 27.0, null]",3,21.0,29252.0,-42734.0,-96358.0,-546064.0,991027.0
7491,4,Jean-Mattéo,Bahoya,8100189.0,64.0,27.0,27.0,15.0,89358.0,1718.0,0,4,https://kickbase.b-cdn.net/content/file/3408b03eeefc4c9297226cdf3fade4f6.png,19.0,2,212.0,,"[{""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 12}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Jean-Mattéo Bahoya,-310549.0,"[12.0, 37.0, 12.0, null, null]",3,20.333333333333332,-310549.0,-322037.0,-312334.0,-2453105.0,-1037869.0
2846,7,Malik,Tillman,12761559.0,82.0,29.0,29.0,18.0,111183.0,2380.0,0,3,https://kickbase.b-cdn.net/content/file/04966a0af0e2477db734c91fdd98d4e1.png,10.0,2,186.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 4}, {""hasPlayed"": true, ""points"": -13}]",4,Malik Tillman,-248414.0,"[87.0, 6.0, 16.0, 4.0, -13.0]",5,20.0,-248414.0,-297731.0,-398435.0,-2543825.0,-2494422.0
11958,28,Alessio,Castro-Montes,5542516.0,64.0,14.0,14.0,7.0,46040.0,892.0,0,3,https://kickbase.b-cdn.net/content/file/4df59c76b9024563892682f996043056.png,17.0,1,160.0,,"[{""hasPlayed"": true, ""points"": 15}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": true, ""points"": 40}]",2,Alessio Castro-Montes,374417.0,"[15.0, 6.0, null, 19.0, 40.0]",4,20.0,374417.0,410572.0,411995.0,2469135.0,1014294.0
10113,43,Tidiam,Gomis,4337419.0,23.0,18.0,18.0,2.0,25742.0,405.0,0,4,https://kickbase.b-cdn.net/content/file/77509238e8ef41bc92c01b1b1637a8d3.png,27.0,2,93.0,,"[{""hasPlayed"": true, ""points"": -18}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 58}, {""hasPlayed"": false, ""points"": null}]",3,Tidiam Gomis,-63529.0,"[-18.0, null, null, 58.0, null]",2,20.0,-63529.0,-90309.0,-141485.0,-1145136.0,3731791.0
89,5,Christian,Günter,3118031.0,48.0,24.0,24.0,18.0,102008.0,1161.0,0,2,https://kickbase.b-cdn.net/content/file/b5cc490be0894c4b8e4eb92ed2106f15.png,30.0,1,372.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": -22}, {""hasPlayed"": true, ""points"": 56}]",3,Christian Günter,220019.0,"[null, null, 25.0, -22.0, 56.0]",3,19.666666666666668,220019.0,82953.0,22933.0,122894.0,-1512475.0
2855,28,Ragnar,Ache,13586607.0,67.0,29.0,29.0,18.0,113020.0,1937.0,0,4,https://kickbase.b-cdn.net/content/file/659aab812d23451ba8e47f520a7d0754.png,9.0,1,142.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 19}]",1,Ragnar Ache,173718.0,"[null, null, null, null, 19.0]",1,19.0,173718.0,171194.0,162161.0,1144729.0,4194158.0
