id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg
10120,6,Alexander,Røssing-Lelesiit,556404.0,,,,,,,4,4,https://kickbase.b-cdn.net/content/file/1e0140e6053349279a689f6bac4fdc91.png,38.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Alexander Røssing-Lelesiit,13980.0,13980.0,-24285.0,-64690.0,-394846.0,-2640309.0
11512,6,Nicolás,Capaldo,10125665.0,53.0,1.0,1.0,1.0,5806.0,53.0,0,2,https://kickbase.b-cdn.net/content/file/bb8ff3d0932d47bd9d7fa4a4f38068ef.png,24.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 53}]",1,Nicolás Capaldo,119042.0,119042.0,225070.0,214190.0,819606.0,317653.0
11752,6,Warmed,Omari,2225537.0,,,,,,,1,2,https://kickbase.b-cdn.net/content/file/6565bd5f9c14426aad721f006cf6f971.png,17.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Warmed Omari,-127131.0,-127131.0,-134231.0,-138061.0,-974551.0,-4569948.0
11949,6,Shafiq,Nandja,3265757.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/74d769a877844fa1bf2f65f53f4fb91f.png,43.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Shafiq Nandja,1898.0,1898.0,142519.0,212784.0,1304365.0,2765757.0
11967,6,Fábio,Vieira,18763541.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/414fce47375f4c90a66f4e92d4256411.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",3,Fábio Vieira,176606.0,176606.0,0.0,0.0,176606.0,176606.0
12368,6,Sander,Tangvik,1775696.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/3d7ab89b5e874e77bbb6b1fb6724745f.png,12.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Sander Tangvik,-135424.0,-135424.0,-145132.0,-149524.0,-933753.0,-62686.0
13433,6,Louis,Lemke,7493330.0,2.0,1.0,1.0,1.0,5464.0,2.0,0,2,https://kickbase.b-cdn.net/content/file/46eac50def834b9983f1475d94d28249.png,37.0,1,0.0,,"[{""hasPlayed"": true, ""points"": 2}]",3,Louis Lemke,71453.0,71453.0,181722.0,244979.0,1544685.0,6993330.0
14256,6,Zakaria,El Ouahdi,10314210.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/e5706256ea604e1aa6d6a9c833629782.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",2,Zakaria El Ouahdi,144695.0,144695.0,10169515.0,0.0,10314210.0,10314210.0
14425,6,David,Møller Wolfe,9228459.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/f5ee255c59424da8af7dff9c275a059c.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",3,David Møller Wolfe,144658.0,144658.0,9083801.0,0.0,9228459.0,9228459.0
15283,6,Martin,Adeline,6036301.0,3.0,1.0,1.0,1.0,4179.0,3.0,0,3,https://kickbase.b-cdn.net/content/file/a88b98f2845e4a508b7e59e2bce5ff27.png,5.0,1,0.0,,"[{""hasPlayed"": true, ""points"": 3}]",3,Martin Adeline,118824.0,118824.0,187137.0,196080.0,695059.0,-3990502.0
15472,6,Patson,Daka,11305025.0,12.0,1.0,1.0,1.0,4174.0,12.0,0,4,https://kickbase.b-cdn.net/content/file/218db4a2d0cb4f89be008597b2e2d9a7.png,27.0,2,1.0,,"[{""hasPlayed"": true, ""points"": 12}]",2,Patson Daka,-307551.0,-307551.0,-307174.0,-85398.0,-652023.0,3430265.0
15478,6,Bilal,Nadir,2054557.0,-11.0,1.0,1.0,0.0,758.0,-11.0,0,3,https://kickbase.b-cdn.net/content/file/d153e6d5703a4637bf8ee1c23c857608.png,4.0,2,,,"[{""hasPlayed"": true, ""points"": -11}]",5,Bilal Nadir,-112806.0,-112806.0,-122527.0,-134183.0,-862179.0,-3759907.0
17203,6,Terem,Moffi,4516763.0,2.0,1.0,1.0,0.0,1631.0,2.0,0,4,https://kickbase.b-cdn.net/content/file/84e882059fcb4accba56e1b212d31e8f.png,9.0,2,0.0,,"[{""hasPlayed"": true, ""points"": 2}]",4,Terem Moffi,-70032.0,-70032.0,-73853.0,-95701.0,-733961.0,4516763.0
49,5,Matthias,Ginter,26652603.0,194.0,1.0,1.0,1.0,5706.0,194.0,0,2,https://kickbase.b-cdn.net/content/file/a8c1cfae192947a6b91e1c32238cf2d6.png,28.0,1,7.0,,"[{""hasPlayed"": true, ""points"": 194}]",1,Matthias Ginter,22893.0,22893.0,31754.0,43183.0,-119626.0,787688.0
89,5,Christian,Günter,4475531.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/6cf382255517427e83824869e5a182d9.png,30.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",3,Christian Günter,-84070.0,-84070.0,-117586.0,-343316.0,-1764817.0,1052243.0
118,5,Vincenzo,Grifo,9834347.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/eabed4e9dee0416bbcc8ff5864f44ea5.png,32.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",3,Vincenzo Grifo,-500348.0,-500348.0,-559291.0,-601838.0,-3051750.0,-758473.0
1257,5,Lukas,Kübler,6001014.0,102.0,1.0,1.0,1.0,4221.0,102.0,0,2,https://kickbase.b-cdn.net/content/file/a2d24146b6354e6f9b967bb58061f2ac.png,17.0,1,16.0,,"[{""hasPlayed"": true, ""points"": 102}]",4,Lukas Kübler,293322.0,293322.0,344120.0,355315.0,1952332.0,836957.0
1645,5,Maximilian,Eggestein,16890282.0,119.0,1.0,1.0,1.0,5706.0,119.0,0,3,https://kickbase.b-cdn.net/content/file/7b762754c912496287f84b3c38b24a82.png,8.0,1,7.0,,"[{""hasPlayed"": true, ""points"": 119}]",1,Maximilian Eggestein,119513.0,119513.0,139120.0,170083.0,638470.0,4050953.0
1767,5,Jannik,Huth,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/32936879ffa043938bf688dd5dbca746.png,24.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Jannik Huth,0.0,0.0,0.0,0.0,0.0,0.0
1858,5,Anthony,Jung,2535895.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/5de873b60e7a46eb83255e4a5297a974.png,5.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Anthony Jung,252187.0,252187.0,311538.0,329832.0,1586126.0,-133674.0
1910,5,Florian,Müller,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/812a2cedbff7444099345ed29acae1a0.png,21.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Florian Müller,0.0,0.0,0.0,0.0,0.0,0.0
2084,5,Philipp,Lienhart,13704154.0,127.0,1.0,1.0,1.0,4214.0,127.0,0,2,https://kickbase.b-cdn.net/content/file/748f11f6c0294a41850137ab1c162436.png,3.0,1,9.0,,"[{""hasPlayed"": true, ""points"": 127}]",3,Philipp Lienhart,97879.0,97879.0,119899.0,115576.0,67034.0,3359035.0
2125,5,Jan-Niklas,Beste,13228041.0,128.0,1.0,1.0,1.0,2812.0,128.0,0,3,https://kickbase.b-cdn.net/content/file/50008e312d584e419fc78f1d54151bc3.png,19.0,1,9.0,,"[{""hasPlayed"": true, ""points"": 128}]",2,Jan-Niklas Beste,152290.0,152290.0,145434.0,153609.0,836928.0,5065689.0
2176,5,Lucas,Höler,5826291.0,37.0,1.0,1.0,0.0,1224.0,37.0,0,4,https://kickbase.b-cdn.net/content/file/fd6c0b5e138c4a7382c1f0eade49e3f9.png,9.0,1,6.0,,"[{""hasPlayed"": true, ""points"": 37}]",5,Lucas Höler,104894.0,104894.0,157635.0,190998.0,984467.0,2356897.0
2722,5,Patrick,Osterhage,2797866.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/60fae74949d64f7dbfc181f788ffc48c.png,6.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Patrick Osterhage,-122594.0,-122594.0,-124860.0,-132896.0,-900385.0,-214703.0
3209,5,Yannik,Engelhardt,11640454.0,71.0,1.0,1.0,1.0,5706.0,71.0,0,3,https://kickbase.b-cdn.net/content/file/026c80a428ef428ba28a09167853739e.png,16.0,1,6.0,,"[{""hasPlayed"": true, ""points"": 71}]",1,Yannik Engelhardt,117912.0,117912.0,131908.0,144198.0,646039.0,5177382.0
3218,5,Mio,Backhaus,15746416.0,71.0,1.0,1.0,1.0,5706.0,71.0,0,1,https://kickbase.b-cdn.net/content/file/5b9a29bca41244bb8c7e691643d00e7d.png,1.0,2,4.0,,"[{""hasPlayed"": true, ""points"": 71}]",1,Mio Backhaus,-302496.0,-302496.0,-305642.0,-247418.0,-1658263.0,201148.0
3304,5,Igor,Matanović,20829723.0,291.0,1.0,1.0,1.0,4481.0,291.0,0,4,https://kickbase.b-cdn.net/content/file/6bb42fe3c2da4e1e9f8ad8dc25f1cc85.png,31.0,1,13.0,,"[{""hasPlayed"": true, ""points"": 291}]",1,Igor Matanović,184401.0,184401.0,203744.0,239631.0,1148539.0,4880222.0
4335,5,Derry,Scherhant,9387562.0,144.0,1.0,1.0,1.0,5706.0,144.0,0,3,https://kickbase.b-cdn.net/content/file/bef26d4942154c3483dbb80207a36d4d.png,7.0,1,15.0,,"[{""hasPlayed"": true, ""points"": 144}]",3,Derry Scherhant,323756.0,323756.0,364167.0,384939.0,2081623.0,4703938.0
6209,5,Philipp,Treu,10398667.0,31.0,1.0,1.0,0.0,1485.0,31.0,0,2,https://kickbase.b-cdn.net/content/file/76b764f7f4a448e39454f846207e2071.png,29.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 31}]",2,Philipp Treu,-302264.0,-302264.0,-404825.0,-500371.0,-1816668.0,1107566.0
7215,5,Jordy,Makengo,7962354.0,90.0,1.0,1.0,1.0,5706.0,90.0,0,2,https://kickbase.b-cdn.net/content/file/fd0567aa1f2a49ac97f7b4bdc6aa87a7.png,33.0,1,11.0,,"[{""hasPlayed"": true, ""points"": 90}]",3,Jordy Makengo,287012.0,287012.0,326847.0,351095.0,2194835.0,4996107.0
7216,5,Max,Rosenfelder,4553310.0,37.0,1.0,1.0,0.0,1491.0,37.0,0,2,https://kickbase.b-cdn.net/content/file/e433049f58c743a5959513619885f55b.png,37.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 37}]",3,Max Rosenfelder,286558.0,286558.0,379197.0,385885.0,1838759.0,141941.0
8363,5,Berkay,Yilmaz,4091090.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/1fc23d1e07db4a7da80071b9456c1dfc.png,27.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Berkay Yilmaz,-123908.0,-123908.0,-131364.0,-132350.0,-1238825.0,-4387428.0
8364,5,Bruno,Ogbus,2726343.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/e64737da07c343e9a8027194fa943078.png,43.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Bruno Ogbus,232071.0,232071.0,271898.0,272088.0,1302448.0,-764396.0
11006,5,Yuito,Suzuki,15435382.0,395.0,1.0,1.0,1.0,4860.0,395.0,0,3,https://kickbase.b-cdn.net/content/file/b6f12e7f20704297b8205da224ce56f1.png,14.0,1,25.0,,"[{""hasPlayed"": true, ""points"": 395}]",1,Yuito Suzuki,243914.0,243914.0,248024.0,254301.0,1088881.0,4757317.0
11007,5,Cyriaque,Irié,3746391.0,60.0,1.0,1.0,0.0,2965.0,60.0,0,3,https://kickbase.b-cdn.net/content/file/495fd2fe440e4673a4c36e223f53eb4e.png,22.0,1,16.0,,"[{""hasPlayed"": true, ""points"": 60}]",4,Cyriaque Irié,355862.0,355862.0,287597.0,141248.0,668553.0,-4545.0
14048,5,Keisuke,Goto,3631574.0,11.0,1.0,1.0,0.0,846.0,11.0,0,4,https://kickbase.b-cdn.net/content/file/51c1a52f7444432aab2f7b125fe5ac33.png,42.0,2,3.0,,"[{""hasPlayed"": true, ""points"": 11}]",5,Keisuke Goto,-82400.0,-82400.0,-101548.0,-116911.0,-656529.0,-5856159.0
15196,5,Rihito,Yamamoto,3512853.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/500d566763b246d9b74d65bf2cf33241.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Rihito Yamamoto,-118334.0,-118334.0,-130793.0,-135112.0,-878051.0,-6651314.0
43,10,Mitchell,Weiser,5202361.0,,,,,,,2,2,https://kickbase.b-cdn.net/content/file/d4075d101f5c49f88113a719ed8f34e5.png,8.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Mitchell Weiser,249056.0,249056.0,325529.0,324744.0,1221503.0,-2007737.0
157,10,Niklas,Stark,2853049.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/47d350de3ba7487dad6fff58c11b5910.png,4.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Niklas Stark,237049.0,237049.0,272455.0,276999.0,1309681.0,-1503229.0
608,10,Niclas,Füllkrug,12765383.0,-46.0,1.0,1.0,1.0,3756.0,-46.0,0,4,https://kickbase.b-cdn.net/content/file/b83a0c4ef29b40d99020bb11e9e1bc7f.png,10.0,2,,,"[{""hasPlayed"": true, ""points"": -46}]",2,Niclas Füllkrug,-114255.0,-114255.0,-18522.0,56391.0,646475.0,-11364985.0
1996,10,Marco,Friedl,12459910.0,70.0,1.0,1.0,1.0,5706.0,70.0,0,2,https://kickbase.b-cdn.net/content/file/7ab07056637e493d80590700542ee887.png,32.0,2,5.0,,"[{""hasPlayed"": true, ""points"": 70}]",1,Marco Friedl,-332640.0,-332640.0,-354369.0,-348830.0,-1360027.0,1710656.0
2294,10,Amos,Pieper,11874955.0,95.0,1.0,1.0,1.0,5706.0,95.0,0,2,https://kickbase.b-cdn.net/content/file/32262c6e17164fd1a62ee34e358e2540.png,5.0,1,8.0,,"[{""hasPlayed"": true, ""points"": 95}]",1,Amos Pieper,72965.0,72965.0,99643.0,84279.0,348110.0,4551080.0
2842,10,Felix,Agu,2237324.0,,,,,,,4,2,https://kickbase.b-cdn.net/content/file/d3aec548a0d84afcb6a8f6c90cc09e72.png,27.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Felix Agu,-115237.0,-115237.0,-115347.0,-131825.0,-885868.0,-1311563.0
2939,10,Eren Sami,Dinkçi,4832894.0,-11.0,1.0,1.0,0.0,548.0,-11.0,0,3,https://kickbase.b-cdn.net/content/file/174ad85385c44b14afdb5c2c71ce799f.png,18.0,2,,,"[{""hasPlayed"": true, ""points"": -11}]",3,Eren Sami Dinkçi,53659.0,53659.0,-33249.0,-112282.0,-1255662.0,199430.0
3139,10,Cédric,Itten,4425002.0,14.0,1.0,1.0,0.0,1949.0,14.0,0,4,https://kickbase.b-cdn.net/content/file/c4cfdfdc99a949ea8f5f97c7c316efd8.png,26.0,2,3.0,,"[{""hasPlayed"": true, ""points"": 14}]",4,Cédric Itten,-98307.0,-98307.0,-108369.0,-114979.0,-1364854.0,-5670641.0
3166,10,Keke,Topp,557821.0,,,,,,,1,4,https://kickbase.b-cdn.net/content/file/3b2c4046987d46a6a2afe1a90455d7ea.png,9.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Keke Topp,-69266.0,-69266.0,-111996.0,-143749.0,-517310.0,-448331.0
3228,10,Justin,Njinmah,5969303.0,2.0,1.0,1.0,1.0,3750.0,2.0,1,4,https://kickbase.b-cdn.net/content/file/aecaedfbbfac4fc189856b5b5d560b2d.png,11.0,2,0.0,,"[{""hasPlayed"": true, ""points"": 2}]",5,Justin Njinmah,-474243.0,-474243.0,-517694.0,39854.0,-78074.0,-14167.0
3281,10,Ludovit,Reis,8654640.0,29.0,1.0,1.0,1.0,5157.0,29.0,0,3,https://kickbase.b-cdn.net/content/file/4b8927aad68d467b96d281d272a77f35.png,15.0,1,3.0,,"[{""hasPlayed"": true, ""points"": 29}]",1,Ludovit Reis,161750.0,161750.0,229450.0,276471.0,1718117.0,107357.0
3450,10,Markus,Kolke,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/8e62a66ca620435fa877b6e0ed662c0b.png,25.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Markus Kolke,0.0,0.0,0.0,0.0,0.0,0.0
3481,10,Jens,Stage,16209682.0,,,,,,,1,3,https://kickbase.b-cdn.net/content/file/1660e6fa98fe418d8a4abdb17bda1d62.png,6.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Jens Stage,-674246.0,-674246.0,-707959.0,-818809.0,-3977266.0,-975451.0
6174,10,,Arthur,4844992.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/a28a9e98bd2945ceb8e30bed14cd51f9.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",2,Arthur,342686.0,342686.0,414880.0,422434.0,1781426.0,-1091770.0
7167,10,Senne,Lynen,8331997.0,0.0,1.0,1.0,1.0,2812.0,0.0,2,3,https://kickbase.b-cdn.net/content/file/155288638ca9459bbebfab0684e818ef.png,14.0,2,,,"[{""hasPlayed"": true, ""points"": 0}]",3,Senne Lynen,-277729.0,-277729.0,-283652.0,-327349.0,-1878974.0,1729200.0
7282,10,Olivier,Deman,9111797.0,23.0,1.0,1.0,1.0,5706.0,23.0,0,2,https://kickbase.b-cdn.net/content/file/581d084f390f47a38c3d2d35085fb1e4.png,2.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 23}]",1,Olivier Deman,-200708.0,-200708.0,-275711.0,-302136.0,-1087471.0,1131777.0
7469,10,Julián,Malatini,2592563.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/af2e51f752864218aed53729ddc7056e.png,22.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Julián Malatini,-133754.0,-133754.0,-142699.0,-142256.0,-962547.0,196982.0
7721,10,Marco,Grüll,6316678.0,127.0,1.0,1.0,1.0,5156.0,127.0,0,3,https://kickbase.b-cdn.net/content/file/73071b81354346399a14dd6431d4e823.png,17.0,1,20.0,,"[{""hasPlayed"": true, ""points"": 127}]",1,Marco Grüll,230908.0,230908.0,196435.0,170637.0,-287037.0,3527363.0
8166,10,,Chuki,7100284.0,19.0,1.0,1.0,1.0,5706.0,19.0,0,3,https://kickbase.b-cdn.net/content/file/480d2ef5bfd94f57a5db7545d63b0828.png,20.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 19}]",2,Chuki,-269605.0,-269605.0,-311176.0,-308970.0,-2033440.0,-2137923.0
9513,10,Karl,Hein,12718260.0,8.0,1.0,1.0,1.0,5706.0,8.0,0,1,https://kickbase.b-cdn.net/content/file/0342913c28ed45b18f310732f9b90b16.png,1.0,2,0.0,,"[{""hasPlayed"": true, ""points"": 8}]",1,Karl Hein,-351591.0,-351591.0,-252762.0,-78571.0,-469622.0,1830620.0
9600,10,Alexander,Schlager,2210295.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/c677b3706079488a8ee0283db8fdd970.png,30.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Alexander Schlager,-140066.0,-140066.0,-143504.0,-143881.0,-998985.0,-4826786.0
10131,10,Dariusz,Stalmach,2750987.0,147.0,1.0,1.0,0.0,2965.0,147.0,0,3,https://kickbase.b-cdn.net/content/file/24197523c05b4e17ac6e922264265d37.png,23.0,1,53.0,,"[{""hasPlayed"": true, ""points"": 147}]",4,Dariusz Stalmach,360315.0,360315.0,352262.0,296735.0,888013.0,-2591152.0
10134,10,Mick,Schmetgens,6616761.0,0.0,1.0,1.0,1.0,5706.0,0.0,0,2,https://kickbase.b-cdn.net/content/file/cbb89b4949af4997a53ca8ecc1ce7c78.png,33.0,2,,,"[{""hasPlayed"": true, ""points"": 0}]",4,Mick Schmetgens,-397550.0,-397550.0,-408235.0,-434836.0,-1766017.0,4095418.0
11262,10,Salim Amani,Musah,4306228.0,-5.0,1.0,1.0,0.0,1955.0,-5.0,0,4,https://kickbase.b-cdn.net/content/file/06171b2c46b740f29fc107281e5b489c.png,29.0,2,,,"[{""hasPlayed"": true, ""points"": -5}]",4,Salim Amani Musah,-114389.0,-114389.0,-111939.0,-142111.0,-1787848.0,1269349.0
13449,10,Moussa,Ndiaye,2210735.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/066179dad78f4ab3ac05e77c965aeb07.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Moussa Ndiaye,340428.0,340428.0,1870307.0,0.0,2210735.0,2210735.0
14923,10,Kenny,Quetant,1320600.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/ce71a0ceab994338b9911cf79b91e00c.png,19.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Kenny Quetant,-83035.0,-83035.0,-110625.0,-136553.0,-847901.0,-5025159.0
14926,10,Darwin,Soylu,1198331.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/5cb0e397fead443c8b6edad320c05fb5.png,34.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Darwin Soylu,-89396.0,-89396.0,-109855.0,-133005.0,-893316.0,-4887581.0
15256,10,Oskar,Wójcik,2774637.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/97c455965a994f56b1d9c44f02427633.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Oskar Wójcik,-132999.0,-132999.0,-136673.0,-141404.0,-948732.0,-4926043.0
15313,10,Paul,Erevbenagie,4234004.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/6e29480ac28c4af59908453b181e813c.png,38.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",3,Paul Erevbenagie,-113993.0,-113993.0,-119131.0,-136461.0,-1691933.0,3734004.0
17288,10,Youri,Regeer,5907714.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/b586f192e55340e3a8b7dc8b3acc2272.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",3,Youri Regeer,146965.0,146965.0,5260749.0,500000.0,5907714.0,5907714.0
493,13,Michael,Gregoritsch,11838343.0,195.0,1.0,1.0,1.0,5002.0,195.0,0,4,https://kickbase.b-cdn.net/content/file/90d8bfeb702e4fc9a12b70e61d1cada3.png,11.0,1,16.0,,"[{""hasPlayed"": true, ""points"": 195}]",2,Michael Gregoritsch,197636.0,197636.0,213933.0,229579.0,1192723.0,3797786.0
1809,13,Marius,Wolf,7286438.0,238.0,1.0,1.0,1.0,5475.0,238.0,0,3,https://kickbase.b-cdn.net/content/file/a1f80afaec424464a483185498e81a2e.png,27.0,1,32.0,,"[{""hasPlayed"": true, ""points"": 238}]",2,Marius Wolf,355641.0,355641.0,372908.0,395628.0,2462552.0,5857053.0
1811,13,Jeffrey,Gouweleeuw,8065482.0,22.0,1.0,1.0,0.0,194.0,22.0,0,2,https://kickbase.b-cdn.net/content/file/12102af2b43f4161bfaeb1a6d0172ad2.png,6.0,2,2.0,,"[{""hasPlayed"": true, ""points"": 22}]",3,Jeffrey Gouweleeuw,633.0,633.0,21289.0,-62591.0,-808451.0,-1124556.0
2195,13,Finn,Dahmen,16265431.0,213.0,1.0,1.0,1.0,5649.0,213.0,0,1,https://kickbase.b-cdn.net/content/file/78075846ec2d4f2eaeef6be38fdb6681.png,1.0,1,13.0,,"[{""hasPlayed"": true, ""points"": 213}]",1,Finn Dahmen,37476.0,37476.0,44999.0,61518.0,-212561.0,1518179.0
2764,13,Yannik,Keitel,1962705.0,23.0,1.0,1.0,0.0,642.0,23.0,0,3,https://kickbase.b-cdn.net/content/file/4f4bc9f6569e49588aa7dd39288b614f.png,14.0,2,11.0,,"[{""hasPlayed"": true, ""points"": 23}]",5,Yannik Keitel,-64036.0,-64036.0,-95225.0,-106374.0,-703226.0,-2045316.0
3143,13,Kristijan,Jakić,4331762.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/e10151863bbf44bab60284439ee3e070.png,17.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",5,Kristijan Jakić,229869.0,229869.0,330915.0,356535.0,1926417.0,1026958.0
3176,13,Arijon,Ibrahimović,5078041.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/0101c31264db4c379d811e76b8c784b4.png,21.0,1,,,"[{""hasPlayed"": false, ""points"": null}]",3,Arijon Ibrahimović,340033.0,340033.0,369952.0,381828.0,1559395.0,-1664316.0
3183,13,Anton,Kade,14090814.0,273.0,1.0,1.0,1.0,5649.0,273.0,2,4,https://kickbase.b-cdn.net/content/file/023539a6ce2b4b2d971d98593d7ce584.png,30.0,1,19.0,,"[{""hasPlayed"": true, ""points"": 273}]",3,Anton Kade,217059.0,217059.0,229632.0,234331.0,1092355.0,5123442.0
4654,13,Mert,Kömür,4615469.0,43.0,1.0,1.0,0.0,1062.0,43.0,0,3,https://kickbase.b-cdn.net/content/file/f2c46eb7f8d3482c8bb69240abd7762d.png,10.0,2,9.0,,"[{""hasPlayed"": true, ""points"": 43}]",3,Mert Kömür,-89921.0,-89921.0,-110182.0,-321642.0,-1641553.0,1567669.0
6168,13,Robin,Fellhauer,10308758.0,58.0,1.0,1.0,1.0,4587.0,58.0,0,3,https://kickbase.b-cdn.net/content/file/c458283e0fd243beb4cd2bd270cbfb54.png,19.0,1,5.0,,"[{""hasPlayed"": true, ""points"": 58}]",2,Robin Fellhauer,-53720.0,-53720.0,27332.0,95268.0,638734.0,2493224.0
7283,13,Calvin,Brackelmann,6146301.0,146.0,1.0,1.0,1.0,5455.0,146.0,0,2,https://kickbase.b-cdn.net/content/file/e13f320cbaad4bad96143f969d2cf434.png,2.0,1,23.0,,"[{""hasPlayed"": true, ""points"": 146}]",3,Calvin Brackelmann,229497.0,229497.0,269274.0,303022.0,1973063.0,-2340948.0
7336,13,Sima,Suso,1236070.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/183351daddfd4c36b0c80c411b0e061c.png,8.0,2,,,"[{""hasPlayed"": false, ""points"": null}]",5,Sima Suso,-103304.0,-103304.0,-123627.0,-130478.0,-915395.0,-4672473.0
7676,13,Fabian,Rieder,15880227.0,195.0,1.0,1.0,1.0,5007.0,195.0,0,3,https://kickbase.b-cdn.net/content/file/bdc22db52af641168bf48d012401bd6b.png,32.0,1,12.0,,"[{""hasPlayed"": true, ""points"": 195}]",1,Fabian Rieder,133616.0,133616.0,176544.0,192179.0,1009484.0,5179493.0
7696,13,Nediljko,Labrović,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/ab74d9253f714c34b29783c84700fd13.png,22.0,0,,,"[{""hasPlayed"": false, ""points"": null}]",5,Nediljko Labrović,0.0,0.0,0.0,-34555.0,-549849.0,-952228.0
8355,13,Noahkai,Banks,8470353.0,145.0,1.0,1.0,1.0,5649.0,145.0,0,2,https://kickbase.b-cdn.net/content/file/eee3a63f6cd84553ac20c6854134da5c.png,40.0,1,17.0,,"[{""hasPlayed"": true, ""points"": 145}]",2,Noahkai Banks,345146.0,345146.0,385753.0,390388.0,2281395.0,2723480.0
9642,13,Chrislain,Matsima,14169201.0,138.0,1.0,1.0,1.0,5649.0,138.0,0,2,https://kickbase.b-cdn.net/content/file/0337794cdbe74c759f6ea4c6ac9c796b.png,5.0,1,9.0,,"[{""hasPlayed"": true, ""points"": 138}]",1,Chrislain Matsima,158522.0,158522.0,192603.0,212884.0,1158720.0,4286729.0
