id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
8247,9,Ramon,Hendriks,12772231.0,66.0,31.0,31.0,22.0,135100.0,2040.0,0,2,https://kickbase.b-cdn.net/content/file/d84f6e79416d43549ec3b7c2cbc87b87.png,3.0,1,159.0,,"[{""hasPlayed"": true, ""points"": 66}, {""hasPlayed"": true, ""points"": 45}, {""hasPlayed"": true, ""points"": 98}, {""hasPlayed"": true, ""points"": 63}, {""hasPlayed"": true, ""points"": 43}]",2,Ramon Hendriks,165286.0,165286.0,156986.0,155172.0,1079020.0,3366550.0,6.44,0.4763291106040339,0.3333333333333333,1.0,0.0,0.5333333333333333,1.636032
9615,9,Ameen,Al Dakhil,3354050.0,52.0,8.0,8.0,3.0,26229.0,414.0,0,2,https://kickbase.b-cdn.net/content/file/878bf81b707a44a7a9d1b0db14915947.png,2.0,2,123.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Ameen Al Dakhil,-137224.0,-137224.0,-139207.0,-146143.0,-1041836.0,2821646.0,0.0,0.4763291106040339,0.0,0.0,0.0,0.0,0.0
9746,9,Chema,Andrés,9213365.0,77.0,25.0,25.0,14.0,88001.0,1926.0,0,3,https://kickbase.b-cdn.net/content/file/df7418a408754f918c71251db745927f.png,30.0,2,209.0,,"[{""hasPlayed"": true, ""points"": 171}, {""hasPlayed"": true, ""points"": 123}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 136}]",3,Chema Andrés,-285960.0,-285960.0,-191267.0,-26968.0,-124652.0,1523016.0,7.23,0.4763291106040339,0.0,0.0,0.0,0.0,0.0
10112,9,Luca,Jaquez,4187364.0,83.0,14.0,14.0,10.0,58596.0,1161.0,2,2,https://kickbase.b-cdn.net/content/file/3930823f7eb246aab32d7075bf65943d.png,14.0,2,277.0,,"[{""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 101}, {""hasPlayed"": true, ""points"": 29}]",4,Luca Jaquez,-123355.0,-123355.0,-118554.0,-117439.0,-1132286.0,-3382794.0,6.56,0.4763291106040339,0.0,0.0,0.0,0.0,0.0
11043,9,Lorenz,Assignon,1500697.0,48.0,24.0,24.0,12.0,72816.0,1141.0,4,2,https://kickbase.b-cdn.net/content/file/0725364d90ff49f4a767200f52debe5f.png,22.0,1,760.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 18}, {""hasPlayed"": true, ""points"": 20}, {""hasPlayed"": true, ""points"": 85}, {""hasPlayed"": false, ""points"": null}]",5,Lorenz Assignon,346531.0,346531.0,306177.0,231542.0,930861.0,-580998.0,6.77,0.4763291106040339,0.0,0.0,0.0,0.0,0.0
11258,9,Lazar,Jovanovic,6015018.0,10.0,3.0,3.0,0.0,3386.0,29.0,0,3,https://kickbase.b-cdn.net/content/file/fe20cf505b4f4572b0780b9e81982c43.png,45.0,1,4.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Lazar Jovanovic,170197.0,170197.0,199117.0,219593.0,1732224.0,5515018.0,0.0,0.4763291106040339,0.0,0.0,0.0,0.0,0.0
11947,9,Badredine,Bouanani,1500312.0,39.0,14.0,14.0,5.0,31973.0,540.0,0,3,https://kickbase.b-cdn.net/content/file/7cf21cd343ba41458c1739f3cb6b51d3.png,27.0,2,359.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 15}, {""hasPlayed"": true, ""points"": 22}]",4,Badredine Bouanani,-55245.0,-55245.0,-66999.0,-86038.0,-636273.0,-2899011.0,6.55,0.4763291106040339,0.0,0.0,0.0,0.0,0.0
11955,9,Bilal,El Khannouss,23961239.0,109.0,25.0,25.0,19.0,106302.0,2713.0,0,3,https://kickbase.b-cdn.net/content/file/308c317d260f4051ad8394dd0c0d1f02.png,11.0,2,113.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 37}, {""hasPlayed"": true, ""points"": 178}, {""hasPlayed"": true, ""points"": 149}]",3,Bilal El Khannouss,-303062.0,-303062.0,-334142.0,-315664.0,-1544834.0,-86045.0,6.83,0.4763291106040339,0.15999999999999998,1.0,0.0,0.412,1.340371
12293,9,Jeremy,Arévalo,4067673.0,15.0,7.0,7.0,0.0,4191.0,108.0,2,4,https://kickbase.b-cdn.net/content/file/024720cbc2f540d19dfb555c607c7cc2.png,25.0,2,26.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jeremy Arévalo,-196328.0,-196328.0,-241969.0,-95874.0,108821.0,3567673.0,0.0,0.4763291106040339,0.0,0.0,0.0,0.0,0.0
859,77,Jan,Gyamerah,6550640.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/827076634785457f9da47c79d04f475e.png,30.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Jan Gyamerah,273142.0,273142.0,242311.0,255783.0,2015487.0,3012234.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
1745,77,Amara,Condé,2830126.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/beacc1d7177e4a3aaca05f6131ead92c.png,6.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Amara Condé,-116407.0,-116407.0,-118898.0,-114166.0,-804093.0,-1461287.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
2495,77,Tim,Boss,5333187.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/e2e06a91e80c46e39c764afdfdf69bef.png,28.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Tim Boss,-277384.0,-277384.0,64315.0,152060.0,919332.0,4833187.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
2708,77,Jason,Ceka,2878939.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/38e13ad8808a4053996bae71d27d8756.png,11.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jason Ceka,-145690.0,-145690.0,-145883.0,-146705.0,-1029036.0,-40170.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
2928,77,Lukas Emanuel,Petkov,11835913.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/1b9b370ce3f4426284cbbeff5727e4cd.png,25.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Lukas Emanuel Petkov,48683.0,48683.0,45130.0,42551.0,411152.0,2638946.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
3026,77,Lasse,Günther,9980546.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/a583be5870964e529412be23555ed410.png,21.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Lasse Günther,232588.0,232588.0,216479.0,212166.0,1608332.0,5660432.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
3232,77,Luca,Pfeiffer,4545895.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/8c42d065d2024fa8a520b3f1b9ef85b3.png,16.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Luca Pfeiffer,-153042.0,-153042.0,-180258.0,-572528.0,-991518.0,3954268.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
3284,77,Maximilian,Rohr,10777415.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/55c6ec9a70904e2895e28466d00e3d30.png,31.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Maximilian Rohr,-27186.0,-27186.0,69.0,21269.0,244239.0,3347365.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
3350,77,Felix,Keidel,5114759.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/39b5557dea7c4d42bd788da85803059e.png,43.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Felix Keidel,326813.0,326813.0,315162.0,285169.0,2261909.0,3403658.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
6148,77,Lukas,Pinckert,10273581.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/a639e432a7d848d683f34325990aa8c2.png,19.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Lukas Pinckert,148439.0,148439.0,213512.0,222627.0,1566769.0,5585932.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
6149,77,Frank,Lehmann,1684033.0,,,,,,,2,1,https://kickbase.b-cdn.net/content/file/40a93182270541a28648f8edb5f5ad07.png,1.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Frank Lehmann,-156711.0,-156711.0,-164988.0,-193381.0,-569726.0,1184033.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
6158,77,Luca,Schnellbacher,4161361.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/f3bd13b718b3418ba83fdaea74388e3d.png,24.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Luca Schnellbacher,309129.0,309129.0,294052.0,285678.0,2218117.0,1804379.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
6160,77,Nicolas,Kristof,12603844.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/c329cf5e4552496e96a0ed1777c316f8.png,20.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Nicolas Kristof,133575.0,133575.0,119524.0,128699.0,957979.0,4476395.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
6183,77,Noel,Futkeu,8903108.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/3906f407631745fa95e0398fa7628fcb.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Noel Futkeu,275465.0,275465.0,185174.0,67963.0,-547389.0,88920.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
7278,77,Lukasz,Poreba,9760569.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/b548d08129f549ea95c7881bbd7d3112.png,8.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Lukasz Poreba,196230.0,196230.0,175030.0,158939.0,1218011.0,5015931.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
7441,77,Cole,Campbell,4024034.0,11.0,6.0,6.0,0.0,6994.0,66.0,0,3,https://kickbase.b-cdn.net/content/file/618685003046433c850374c6e88b7f85.png,39.0,2,16.0,,"[{""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": false, ""points"": null}]",3,Cole Campbell,29252.0,29252.0,-42734.0,-96358.0,-546064.0,991027.0,6.47,0.7530043467143953,1.0,0.0,0.0,0.7,3.410357
7463,77,Francis,Onyeka,9421165.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/11587a7513ab411c822f947b686e8e48.png,40.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Francis Onyeka,-315786.0,-315786.0,-505470.0,-293469.0,-1244554.0,1859991.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
7514,77,Florian,Le Joncour,2734483.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/1ae50321c2fc41a08133b755a4f36479.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Florian Le Joncour,-141483.0,-141483.0,-142675.0,-140893.0,-1017397.0,-717955.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
8252,77,Maurice,Krattenmacher,3205562.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/f3408da3bd8347588f826aae7f9d5b9a.png,7.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Maurice Krattenmacher,-124434.0,-124434.0,-125684.0,-131722.0,-875748.0,-1107745.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
8296,77,Frederik,Schmahl,5067158.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/1505317d7634469ca04d5e1dffb97707.png,17.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Frederik Schmahl,301827.0,301827.0,261722.0,241872.0,1949442.0,3960399.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
8301,77,Luca,Sirch,6574237.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/88d02ad680e44d6899035c283dc18de7.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Luca Sirch,-108959.0,-108959.0,54557.0,102739.0,754209.0,6574237.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
9224,77,Tom,Zimmerschied,4501341.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/c6ea391e637144f495b13db4c7a49093.png,29.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Tom Zimmerschied,-139494.0,-139494.0,-375537.0,-365977.0,-2293649.0,-3739135.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
9384,77,Noah,Darvich,4741065.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/f420b6297db840caad87f307b7fb974a.png,10.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Noah Darvich,37050.0,37050.0,-22757.0,-85394.0,-1042386.0,1136707.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
9995,77,David,Mokwa,3433394.0,,,,,,,2,4,https://kickbase.b-cdn.net/content/file/ca5c93c783264009b9a193960b9ec557.png,42.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,David Mokwa,-148871.0,-148871.0,-138894.0,-87780.0,-689086.0,-1158837.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
11253,77,Nicholas,Mickelson,2630016.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/992cfc556d2345cbb347e46c39b858f3.png,2.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Nicholas Mickelson,325358.0,325358.0,282836.0,287749.0,2004796.0,493526.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
12317,77,Raif,Adam,5670877.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/81e58734d6fb4225af312b1bcf3a3075.png,15.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Raif Adam,239469.0,239469.0,255623.0,304679.0,2047195.0,4749873.0,0.0,0.7530043467143953,0.0,0.0,0.0,0.0,0.0
4,7,Janis,Blaswich,1209478.0,111.0,11.0,11.0,10.0,62668.0,1222.0,0,1,https://kickbase.b-cdn.net/content/file/d17035064d4a480484cb35d2dab54e46.png,28.0,2,1010.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 177}, {""hasPlayed"": false, ""points"": null}]",5,Janis Blaswich,-113140.0,-113140.0,-110972.0,-107334.0,-792525.0,-2869355.0,0.0,2.040910253132191,0.0,0.0,0.0,0.0,0.0
72,7,Mark,Flekken,14684317.0,93.0,24.0,24.0,24.0,141251.0,2230.0,0,1,https://kickbase.b-cdn.net/content/file/98ea8901b970421b88f6a41a3137142f.png,1.0,1,151.0,,"[{""hasPlayed"": true, ""points"": 110}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 111}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 75}]",1,Mark Flekken,137845.0,137845.0,138392.0,134625.0,936689.0,3327112.0,6.93,2.040910253132191,1.0,1.0,0.0,1.0,14.143508
78,7,Jonas,Hofmann,1552355.0,58.0,23.0,23.0,11.0,68545.0,1338.0,0,3,https://kickbase.b-cdn.net/content/file/328114051c1e42df84e2a6ac3e93cf42.png,7.0,2,861.0,,"[{""hasPlayed"": true, ""points"": 34}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 10}]",5,Jonas Hofmann,-90300.0,-90300.0,-96348.0,-102346.0,-710152.0,-2727786.0,6.95,2.040910253132191,0.0,0.0,0.0,0.0,0.0
663,7,Robert,Andrich,8184197.0,82.0,32.0,32.0,29.0,168594.0,2610.0,2,2,https://kickbase.b-cdn.net/content/file/0cdcdb27004443c09d112462f32ace2c.png,8.0,2,318.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": false, ""points"": null}]",4,Robert Andrich,-241691.0,-241691.0,-275006.0,-298503.0,-2453648.0,-1776041.0,6.65,2.040910253132191,0.0,0.0,0.0,0.0,0.0
2746,7,Patrik,Schick,29279552.0,103.0,28.0,28.0,23.0,130835.0,2889.0,0,4,https://kickbase.b-cdn.net/content/file/9f0daa3f23514ac7a72c46ba81396a95.png,14.0,1,98.0,,"[{""hasPlayed"": true, ""points"": 42}, {""hasPlayed"": true, ""points"": 23}, {""hasPlayed"": true, ""points"": 367}, {""hasPlayed"": true, ""points"": 227}, {""hasPlayed"": true, ""points"": 161}]",3,Patrik Schick,32242.0,32242.0,31086.0,34557.0,253259.0,1373023.0,7.52,2.040910253132191,1.0,1.0,0.0,1.0,15.347645
2766,7,Exequiel,Palacios,21030171.0,93.0,18.0,18.0,12.0,73391.0,1672.0,0,3,https://kickbase.b-cdn.net/content/file/0d5ad85f5920460c8489a65db5c6a1cb.png,25.0,2,79.0,,"[{""hasPlayed"": true, ""points"": 174}, {""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": 109}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 125}]",3,Exequiel Palacios,-581759.0,-581759.0,-555407.0,-327791.0,-1426755.0,1757117.0,7.36,2.040910253132191,0.3333333333333333,1.0,0.0,0.5333333333333333,8.011253
2783,7,Edmond,Tapsoba,32271165.0,136.0,29.0,29.0,29.0,171644.0,3941.0,0,2,https://kickbase.b-cdn.net/content/file/21031db97a054165806a98d2f0c0d73b.png,12.0,1,122.0,,"[{""hasPlayed"": true, ""points"": 111}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 93}, {""hasPlayed"": true, ""points"": 194}]",1,Edmond Tapsoba,67451.0,67451.0,70016.0,58844.0,442065.0,1825750.0,7.16,2.040910253132191,1.0,1.0,0.0,1.0,14.612917
2846,7,Malik,Tillman,12761559.0,82.0,29.0,29.0,18.0,111183.0,2380.0,0,3,https://kickbase.b-cdn.net/content/file/04966a0af0e2477db734c91fdd98d4e1.png,10.0,2,186.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 16}, {""hasPlayed"": true, ""points"": 4}, {""hasPlayed"": true, ""points"": -13}]",4,Malik Tillman,-248414.0,-248414.0,-297731.0,-398435.0,-2543825.0,-2494422.0,6.64,2.040910253132191,0.6666666666666666,0.0,0.0,0.4666666666666666,6.324101
3754,7,Lucas,Vázquez,2769950.0,69.0,12.0,12.0,6.0,33531.0,824.0,0,2,https://kickbase.b-cdn.net/content/file/1636c5905fe44210aa3526352673cb13.png,21.0,2,297.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 49}]",4,Lucas Vázquez,-44525.0,-44525.0,-69036.0,-83305.0,-595579.0,-1335117.0,6.7,2.040910253132191,0.5454545454545455,1.0,0.0,0.6818181818181819,9.323249
3759,7,Miguel,Gutiérrez,19524115.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/86a6415d0ab240d780a37de359f3d327.png,3.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Miguel Gutiérrez,194368.0,194368.0,203042.0,204600.0,1438268.0,19524115.0,0.0,2.040910253132191,0.0,0.0,0.0,0.0,0.0
4199,7,Aleix,García,38207285.0,142.0,33.0,33.0,31.0,175200.0,4684.0,0,3,https://kickbase.b-cdn.net/content/file/3de0ab19c54f4523a5bf21f686259db0.png,24.0,1,122.0,,"[{""hasPlayed"": true, ""points"": 229}, {""hasPlayed"": true, ""points"": 121}, {""hasPlayed"": true, ""points"": 214}, {""hasPlayed"": true, ""points"": 93}, {""hasPlayed"": true, ""points"": 181}]",1,Aleix García,112617.0,112617.0,114866.0,111423.0,778335.0,2869773.0,7.94,2.040910253132191,1.0,1.0,0.0,1.0,16.204827
