id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,marketChange.today,marketChange.yesterday,marketChange.twoDays,marketChange.sevenDaysAvg,marketChange.thirtyDaysAvg,sofascore_average_rating,expected_match_points,ligainsider_starting_chance,kickbase_starting_chance,rotowire_starting_chance,questionable_injury_penalty,starting_chance,score
7219,28,Ísak,Jóhannesson,9186050.0,48.0,31.0,31.0,21.0,119771.0,1473.0,0,3,https://kickbase.b-cdn.net/content/file/2922eb48335343ccb79b49b03af03818.png,8.0,1,160.0,,"[{""hasPlayed"": true, ""points"": -10}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 55}]",2,Ísak Jóhannesson,125035.0,125035.0,150105.0,164593.0,1014826.0,3546330.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
8001,28,Luka,Lochoshvili,10789208.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/f6faf6be6d674e898fbfa189b9c2ad5c.png,24.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Luka Lochoshvili,56152.0,56152.0,94851.0,110106.0,1163907.0,5334148.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
8274,28,Said,El Mala,25712844.0,71.0,34.0,34.0,20.0,130276.0,2418.0,0,3,https://kickbase.b-cdn.net/content/file/f56e6d60e40c49189c830fb4ff65d4bf.png,13.0,1,94.0,,"[{""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 169}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 55}]",1,Said El Mala,72687.0,72687.0,55040.0,55528.0,142564.0,2812285.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
8385,28,Julian,Pauli,2018185.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/9156e813f150449aaccfe844dbcd0d65.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Julian Pauli,-140369.0,-140369.0,-136388.0,-139824.0,-1000042.0,-467212.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
10024,28,Joël,Schmied,2138341.0,40.0,16.0,16.0,13.0,73506.0,635.0,0,2,https://kickbase.b-cdn.net/content/file/312960f02c6e4acab4db65b9c63eaf01.png,2.0,2,296.0,,"[{""hasPlayed"": true, ""points"": -15}, {""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": -2}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Joël Schmied,-130228.0,-130228.0,-124714.0,-130733.0,-929472.0,-751701.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
11570,28,Sebastian,Sebulonsen,3394754.0,46.0,31.0,31.0,28.0,165693.0,1413.0,4,2,https://kickbase.b-cdn.net/content/file/0f9cbbaaccb148a6ad251ba707b4f099.png,28.0,2,416.0,,"[{""hasPlayed"": true, ""points"": 7}, {""hasPlayed"": true, ""points"": 71}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 29}, {""hasPlayed"": true, ""points"": 45}]",5,Sebastian Sebulonsen,-138356.0,-138356.0,-152829.0,-153323.0,-1039104.0,-1879428.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
11875,28,Rav,van den Berg,2448144.0,58.0,14.0,14.0,12.0,74399.0,805.0,0,2,https://kickbase.b-cdn.net/content/file/0825c755c7df4f7ba70b3f8922154f99.png,33.0,2,328.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Rav van den Berg,-103086.0,-103086.0,-110324.0,-108740.0,-777621.0,-1420308.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
11958,28,Alessio,Castro-Montes,7285054.0,64.0,14.0,14.0,7.0,46040.0,892.0,0,3,https://kickbase.b-cdn.net/content/file/4df59c76b9024563892682f996043056.png,17.0,1,122.0,,"[{""hasPlayed"": true, ""points"": 15}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 19}, {""hasPlayed"": true, ""points"": 40}]",2,Alessio Castro-Montes,321948.0,321948.0,321147.0,358153.0,2527527.0,3256247.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
12321,28,Jahmai,Simpson-Pusey,12130690.0,61.0,11.0,11.0,10.0,57539.0,669.0,0,2,https://kickbase.b-cdn.net/content/file/f83f61dc46de468bb38cb6a9d9f51205.png,22.0,1,55.0,,"[{""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 76}, {""hasPlayed"": true, ""points"": 88}]",1,Jahmai Simpson-Pusey,152433.0,152433.0,143501.0,158214.0,1084583.0,6095221.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
12333,28,Youssoupha,Niang,4020884.0,6.0,10.0,10.0,2.0,14606.0,55.0,0,4,https://kickbase.b-cdn.net/content/file/c9bbe00d652e475e9ff69b9491b753d8.png,38.0,2,13.0,,"[{""hasPlayed"": true, ""points"": -21}, {""hasPlayed"": true, ""points"": -2}, {""hasPlayed"": true, ""points"": 11}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": false, ""points"": null}]",4,Youssoupha Niang,-150933.0,-150933.0,-143403.0,-145275.0,-1741112.0,3520884.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
14140,28,Gideon,Mensah,10293831.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/bb425f45cf04420b8e294776e2cc8b02.png,14.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Gideon Mensah,-285383.0,-285383.0,-13508.0,85674.0,495644.0,5082752.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
14300,28,Paul,Okon-Engstler,6079462.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/83d0df8f411b47068184c9a8166d0c21.png,23.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Paul Okon-Engstler,91988.0,91988.0,187916.0,233546.0,1795622.0,6079462.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
15373,28,Reigan,Heskey,7494146.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/c72750d23cdb4fd9850f67f26850e9f2.png,11.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Reigan Heskey,-369690.0,-369690.0,-373573.0,-377939.0,-2649729.0,2156405.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
16945,28,Thijs,Dallinga,5332271.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/105a676ffa99430ea1f9757ceaf17247.png,27.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Thijs Dallinga,253072.0,253072.0,257684.0,244146.0,5332271.0,5332271.0,0.0,1.2105263157894737,0.0,0.0,0.0,0.0,0.0,0.0
524,14,Oliver,Baumann,18931374.0,99.0,34.0,34.0,34.0,203483.0,3366.0,0,1,https://kickbase.b-cdn.net/content/file/edda0b62817c41d1a3a343129e44683d.png,1.0,2,177.0,,"[{""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": 161}, {""hasPlayed"": true, ""points"": 112}, {""hasPlayed"": true, ""points"": 57}, {""hasPlayed"": true, ""points"": 119}]",1,Oliver Baumann,-61233.0,-61233.0,-27552.0,-21397.0,-498120.0,-107713.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
1815,14,Andrej,Kramarić,17975727.0,111.0,34.0,34.0,26.0,143136.0,3757.0,2,3,https://kickbase.b-cdn.net/content/file/cbbf900916ce4e759f7d917366e1515d.png,27.0,2,209.0,,"[{""hasPlayed"": true, ""points"": 4}, {""hasPlayed"": true, ""points"": 180}, {""hasPlayed"": true, ""points"": 245}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": 239}]",4,Andrej Kramarić,-339096.0,-339096.0,-416874.0,-461295.0,-3082971.0,-6651961.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
1954,14,,Bernardo,7811721.0,82.0,29.0,29.0,26.0,152866.0,2381.0,2,2,https://kickbase.b-cdn.net/content/file/2e01b620f1354d0f9383cc0003c49d97.png,13.0,2,304.0,,"[{""hasPlayed"": true, ""points"": 47}, {""hasPlayed"": true, ""points"": 129}, {""hasPlayed"": true, ""points"": 53}, {""hasPlayed"": true, ""points"": 70}, {""hasPlayed"": true, ""points"": 80}]",3,Bernardo,-204124.0,-204124.0,-172891.0,-172865.0,-1317836.0,-2211168.0,6.45,1.526315789473684,0.18864097363083165,0.3103448275862069,0.0,0.15,0.21069979716024342,2.074284
2373,14,Ozan,Kabak,22101156.0,105.0,25.0,25.0,18.0,117698.0,2629.0,0,2,https://kickbase.b-cdn.net/content/file/f41310cc735c4e749a950dc72a7c76c9.png,5.0,1,118.0,,"[{""hasPlayed"": true, ""points"": 29}, {""hasPlayed"": true, ""points"": 198}, {""hasPlayed"": true, ""points"": 34}, {""hasPlayed"": true, ""points"": 100}, {""hasPlayed"": true, ""points"": 150}]",1,Ozan Kabak,133154.0,133154.0,153536.0,153229.0,1123329.0,4694024.0,6.95,1.526315789473684,1.0,1.0,1.0,0.0,1.0,10.607895
2803,14,Tim,Lemperle,9708380.0,74.0,29.0,29.0,24.0,124309.0,2154.0,16,4,https://kickbase.b-cdn.net/content/file/531648f7c8e7446883243fb819e94d82.png,19.0,2,221.0,,"[{""hasPlayed"": true, ""points"": -62}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": 60}, {""hasPlayed"": true, ""points"": 158}, {""hasPlayed"": true, ""points"": 72}]",5,Tim Lemperle,-93019.0,-93019.0,-127707.0,-256319.0,-1408696.0,-1494224.0,5.97,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
2852,14,Luca,Philipp,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/e45a165d68934e8e8a2bbc33ecbbbc96.png,37.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Luca Philipp,0.0,0.0,0.0,0.0,0.0,0.0,6.55,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
3124,14,Patrick,Wimmer,6714691.0,59.0,25.0,25.0,21.0,105411.0,1466.0,0,3,https://kickbase.b-cdn.net/content/file/1ffbdbd2f14848519596bb5fc54bbec5.png,8.0,2,218.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 35}, {""hasPlayed"": true, ""points"": 73}, {""hasPlayed"": true, ""points"": 55}, {""hasPlayed"": true, ""points"": 204}]",2,Patrick Wimmer,-47320.0,-47320.0,-213601.0,-163860.0,-1119109.0,-7206.0,7.33,1.526315789473684,0.3103448275862069,0.2723146747352497,0.0,0.0,0.2572904168188221,2.878538
3158,14,Fisnik,Asllani,24746474.0,90.0,33.0,33.0,31.0,150494.0,2966.0,0,4,https://kickbase.b-cdn.net/content/file/61214fe54f31411ea068f8fb8b3c1e49.png,11.0,2,119.0,,"[{""hasPlayed"": true, ""points"": 42}, {""hasPlayed"": true, ""points"": 83}, {""hasPlayed"": true, ""points"": 91}, {""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": true, ""points"": 57}]",3,Fisnik Asllani,-549525.0,-549525.0,-555000.0,-521272.0,-2115678.0,-732059.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
3204,14,Bambasé,Conté,9220822.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/fa595ccc62ce4fdeafca00ccfc95088b.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Bambasé Conté,-289258.0,-289258.0,-521789.0,-529692.0,-2077204.0,962118.0,6.37,1.526315789473684,0.6896551724137931,0.6051437216338881,1.0,0.0,0.6967564818196046,6.774307
3471,14,Adam,Hložek,9916148.0,1.0,5.0,5.0,0.0,3674.0,4.0,0,4,https://kickbase.b-cdn.net/content/file/c46fc008a1284ad49727d68c3a8489e9.png,23.0,1,0.0,,"[{""hasPlayed"": true, ""points"": -17}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Adam Hložek,303140.0,303140.0,313896.0,334036.0,2136880.0,5478316.0,6.67,1.526315789473684,0.6896551724137931,1.0,1.0,0.0,0.8448275862068966,8.600789
7543,14,Max,Moerstedt,4931658.0,23.0,22.0,22.0,1.0,32693.0,495.0,0,4,https://kickbase.b-cdn.net/content/file/901ac71d98064e48b7b250786d8ac1d2.png,9.0,2,100.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 9}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 13}]",4,Max Moerstedt,-304116.0,-304116.0,-339867.0,-365864.0,-1720124.0,1064356.0,6.6,1.526315789473684,0.3103448275862069,0.12254160363086235,0.0,0.0,0.20112551515467683,2.026075
7673,14,Albian,Hajdari,18548741.0,97.0,30.0,30.0,28.0,160153.0,2924.0,0,2,https://kickbase.b-cdn.net/content/file/0f60a3cd21c94cc4913d13f811e532a9.png,21.0,1,157.0,,"[{""hasPlayed"": true, ""points"": -7}, {""hasPlayed"": true, ""points"": 245}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": 171}, {""hasPlayed"": true, ""points"": 120}]",1,Albian Hajdari,136614.0,136614.0,152314.0,165229.0,1139277.0,4831997.0,7.53,1.526315789473684,1.0,1.0,1.0,0.0,1.0,11.493158
7717,14,Alexander,Prass,3540941.0,50.0,32.0,32.0,12.0,90108.0,1591.0,2,3,https://kickbase.b-cdn.net/content/file/e67e0f9b96c8491e8ba2570ec188600c.png,22.0,2,449.0,,"[{""hasPlayed"": true, ""points"": -18}, {""hasPlayed"": true, ""points"": 51}, {""hasPlayed"": true, ""points"": 1}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 19}]",4,Alexander Prass,-112965.0,-112965.0,-114380.0,-116578.0,-800670.0,-1806857.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
7745,14,Vladimír,Coufal,25768123.0,115.0,34.0,34.0,34.0,198844.0,3918.0,0,2,https://kickbase.b-cdn.net/content/file/63bd51c8d410447694f867a0c98d983d.png,34.0,1,152.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 235}, {""hasPlayed"": true, ""points"": 76}, {""hasPlayed"": true, ""points"": 152}, {""hasPlayed"": true, ""points"": 112}]",1,Vladimír Coufal,39083.0,39083.0,46205.0,56891.0,423583.0,3490768.0,6.67,1.526315789473684,1.0,1.0,1.0,0.0,1.0,10.180526
7750,14,Robin,Hranác,3648740.0,79.0,29.0,29.0,26.0,150328.0,2290.0,0,2,https://kickbase.b-cdn.net/content/file/52ea64b1321a44aa874cdd39adb513b6.png,2.0,2,627.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 38}, {""hasPlayed"": true, ""points"": 17}]",5,Robin Hranác,-89504.0,-89504.0,-90761.0,-89294.0,-622071.0,-2372501.0,6.1,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
8289,14,Lúkas,Petersson,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/e12887e5419f4c63a3e0c0b0213fb3cc.png,36.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Lúkas Petersson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
9598,14,Valentin,Gendrey,3639617.0,36.0,8.0,8.0,0.0,5564.0,287.0,0,2,https://kickbase.b-cdn.net/content/file/963aa0e9a1bf4537bba171631d3ef595.png,15.0,2,78.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Valentin Gendrey,-138479.0,-138479.0,-146371.0,-143188.0,-1141906.0,2967088.0,7.03,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
9682,14,Arthur,Chaves,2381119.0,69.0,15.0,15.0,11.0,70866.0,1040.0,0,2,https://kickbase.b-cdn.net/content/file/833cf51fd2394b6dbc29f93960eec13a.png,35.0,2,436.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": true, ""points"": 124}, {""hasPlayed"": true, ""points"": 128}]",5,Arthur Chaves,-123351.0,-123351.0,-117832.0,-121543.0,-848049.0,-1666045.0,6.45,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
11161,14,Koki,Machida,1293221.0,42.0,1.0,1.0,1.0,2718.0,42.0,0,2,https://kickbase.b-cdn.net/content/file/80f0a50727b54ea5a90a99a754cc7a6c.png,28.0,2,32.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Koki Machida,-110742.0,-110742.0,-110096.0,-118448.0,-831597.0,-2255222.0,0.0,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
11162,14,Leon,Avdullahu,16253969.0,85.0,33.0,33.0,32.0,187386.0,2805.0,0,3,https://kickbase.b-cdn.net/content/file/d0a6a4d4e08b4c8fa7b4c27fdb09c212.png,7.0,1,172.0,,"[{""hasPlayed"": true, ""points"": -32}, {""hasPlayed"": true, ""points"": 246}, {""hasPlayed"": true, ""points"": 93}, {""hasPlayed"": true, ""points"": 89}, {""hasPlayed"": true, ""points"": 88}]",1,Leon Avdullahu,147928.0,147928.0,161393.0,168171.0,1200632.0,4805024.0,6.9,1.526315789473684,1.0,1.0,1.0,0.0,1.0,10.531579
11591,14,Cajetan,Lenz,3105568.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/2d15f1ede167438698d92ddc037e6abe.png,32.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Cajetan Lenz,-147086.0,-147086.0,-141286.0,-143515.0,-989592.0,-483463.0,6.7,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
11631,14,Wouter,Burger,23792102.0,114.0,30.0,30.0,30.0,159518.0,3425.0,0,3,https://kickbase.b-cdn.net/content/file/50a59d7c22f64565b2f31bba1dfae5bd.png,18.0,1,143.0,,"[{""hasPlayed"": true, ""points"": 65}, {""hasPlayed"": true, ""points"": 206}, {""hasPlayed"": true, ""points"": 105}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 85}]",1,Wouter Burger,134523.0,134523.0,143208.0,156902.0,1108260.0,4732856.0,7.4,1.526315789473684,1.0,1.0,1.0,0.0,1.0,11.294737
11959,14,Adam,Daghim,7123781.0,41.0,27.0,27.0,12.0,92265.0,1115.0,0,4,https://kickbase.b-cdn.net/content/file/b1ab63a730cb48ae9c3cd8d25ccc2b8e.png,0.0,1,156.0,,"[{""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 31}, {""hasPlayed"": true, ""points"": 62}, {""hasPlayed"": true, ""points"": -1}, {""hasPlayed"": true, ""points"": 21}]",3,Adam Daghim,305468.0,305468.0,340456.0,343583.0,2388291.0,6623781.0,6.5,1.526315789473684,1.0,0.6051437216338881,1.0,0.0,0.851928895612708,8.452031
14890,14,Alessandro,Vogt,1126860.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/112bd299786444d7b7ec83545c819009.png,24.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Alessandro Vogt,-131459.0,-131459.0,-127738.0,-137129.0,-960226.0,-3702069.0,6.45,1.526315789473684,0.0,0.0,0.0,0.0,0.0,0.0
15193,14,Mats,Rots,8364510.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/d96dc40ca1674b38aef03dff83ae8ab0.png,39.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Mats Rots,-125804.0,-125804.0,-150097.0,-163982.0,-1162728.0,-268914.0,6.47,1.526315789473684,0.8113590263691683,0.6896551724137931,1.0,0.0,0.7893002028397567,7.794547
15262,14,Nathan,De Cat,17661419.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/8c55d861342c440b9966f1cd6dc86f29.png,17.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Nathan De Cat,164055.0,164055.0,174136.0,191766.0,1354174.0,6468644.0,6.6,1.526315789473684,1.0,1.0,1.0,0.0,1.0,10.073684
51,40,Rani,Khedira,7756381.0,61.0,32.0,32.0,32.0,188165.0,1956.0,0,3,https://kickbase.b-cdn.net/content/file/9ecae4fccb2648b8b2bd92c4cac3f955.png,8.0,1,252.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}]",2,Rani Khedira,237698.0,237698.0,261985.0,277790.0,1909668.0,3360198.0,6.3,1.3937721718565235,1.0,1.0,1.0,0.0,1.0,8.780765
1223,40,Marvin,Friedrich,2159786.0,29.0,6.0,6.0,1.0,11653.0,173.0,0,2,https://kickbase.b-cdn.net/content/file/0e7e99776b0c460eaaf8702878b90869.png,5.0,1,80.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Marvin Friedrich,352126.0,352126.0,350279.0,306377.0,1094527.0,348766.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0,0.0
1553,40,Janik,Haberer,3609195.0,31.0,28.0,28.0,20.0,109158.0,870.0,0,3,https://kickbase.b-cdn.net/content/file/ce496ba0469a4a3b80d18b665d7466c0.png,19.0,2,241.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": 6}]",4,Janik Haberer,-138909.0,-138909.0,-137229.0,-140947.0,-1034812.0,2631060.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0,0.0
1955,40,Oliver,Burke,4154767.0,49.0,29.0,29.0,21.0,110171.0,1410.0,2,4,https://kickbase.b-cdn.net/content/file/a76d8d4a531548f58ceb241fe4958952.png,7.0,2,339.0,,"[{""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 174}, {""hasPlayed"": true, ""points"": 61}, {""hasPlayed"": true, ""points"": -18}, {""hasPlayed"": true, ""points"": 139}]",5,Oliver Burke,-134854.0,-134854.0,-133646.0,-166569.0,-1128074.0,2205346.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0,0.0
2279,40,Frederik,Rönnow,8462651.0,75.0,30.0,30.0,30.0,176714.0,2245.0,2,1,https://kickbase.b-cdn.net/content/file/a74539007fa347f28af0ce83caafef6f.png,1.0,2,265.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -19}, {""hasPlayed"": true, ""points"": 79}]",3,Frederik Rönnow,-223414.0,-223414.0,-227774.0,-239231.0,-1382513.0,1783622.0,0.0,1.3937721718565235,0.0,0.0,0.0,0.0,0.0,0.0
2302,40,Woo-Yeong,Jeong,3281030.0,36.0,28.0,28.0,13.0,81482.0,994.0,0,3,https://kickbase.b-cdn.net/content/file/167f780b883445c1bb79e00354f1e807.png,11.0,2,302.0,,"[{""hasPlayed"": true, ""points"": 125}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Woo-Yeong Jeong,-103580.0,-103580.0,-87046.0,-81050.0,-676515.0,1671984.0,6.5,1.3937721718565235,0.3103448275862069,0.3103448275862069,0.0,0.0,0.27155172413793105,2.460128
2400,40,Christopher,Trimmel,4296668.0,60.0,29.0,29.0,22.0,122793.0,1732.0,0,2,https://kickbase.b-cdn.net/content/file/0133043125be433d91c3b93eb502aebe.png,28.0,2,403.0,,"[{""hasPlayed"": true, ""points"": 133}, {""hasPlayed"": true, ""points"": 139}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": true, ""points"": 107}]",4,Christopher Trimmel,-111466.0,-111466.0,-102783.0,-97886.0,-1694350.0,2456512.0,6.8,1.3937721718565235,0.0,0.0,0.0,0.0,0.0,0.0
