id,teamId,firstName,lastName,marketValue,averagePoints,games,gamesPlayed,start11,totalPlaytimeS,totalPoints,status,position,playerImage,number,trend,pointsPerValue,pointsStdDev,history,startProbability,name,marketChangeToday,score
619,15,Kevin,Stöger,6441077.0,43.0,29.0,29.0,15.0,86591.0,1239.0,0,3,https://kickbase.b-cdn.net/content/file/7fe99cc5433c42ca84045549f3cb77b8.png,7.0,1,192.0,,"[{""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 21}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 78}, {""hasPlayed"": true, ""points"": 81}]",3,Kevin Stöger,259109.0,1800000
849,15,Tim,Kleindienst,16844682.0,20.0,3.0,3.0,0.0,1186.0,61.0,0,4,https://kickbase.b-cdn.net/content/file/5ccbb3b1e22641978b7a6c6adbca5a47.png,11.0,1,3.0,,"[{""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Tim Kleindienst,202584.0,8000000
1686,15,Nico,Elvedi,17990046.0,106.0,33.0,33.0,33.0,194378.0,3508.0,0,2,https://kickbase.b-cdn.net/content/file/d31a5e1b135340b188caada5fa5b8b30.png,30.0,2,194.0,,"[{""hasPlayed"": true, ""points"": 298}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 130}, {""hasPlayed"": true, ""points"": 133}]",4,Nico Elvedi,-684947.0,8000000
1883,15,Moritz,Nicolas,18937099.0,111.0,34.0,34.0,34.0,200791.0,3766.0,0,1,https://kickbase.b-cdn.net/content/file/ef78be83f1204677ac7ba9f2c7a35c23.png,1.0,1,198.0,,"[{""hasPlayed"": true, ""points"": 135}, {""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": true, ""points"": 111}, {""hasPlayed"": true, ""points"": 166}, {""hasPlayed"": true, ""points"": 81}]",1,Moritz Nicolas,63248.0,8000000
2074,15,Robin,Hack,8656483.0,59.0,8.0,8.0,3.0,21645.0,469.0,0,3,https://kickbase.b-cdn.net/content/file/2b18aae16d1043f18484d7c7eeb70df2.png,25.0,1,54.0,,"[{""hasPlayed"": true, ""points"": 137}, {""hasPlayed"": true, ""points"": 54}, {""hasPlayed"": true, ""points"": 22}, {""hasPlayed"": true, ""points"": -3}, {""hasPlayed"": false, ""points"": null}]",3,Robin Hack,175186.0,7000000
2261,15,Florian,Neuhaus,2185758.0,53.0,17.0,17.0,11.0,59787.0,909.0,0,3,https://kickbase.b-cdn.net/content/file/cc61ab6d7eca4290aeb56b78a3357057.png,10.0,2,415.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Florian Neuhaus,-118420.0,2500000
2560,15,Philipp,Sander,11545562.0,80.0,30.0,30.0,29.0,158337.0,2386.0,0,3,https://kickbase.b-cdn.net/content/file/f37f02dbf91c4dd1a891e8098a477c5f.png,16.0,1,206.0,,"[{""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 77}, {""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 55}]",1,Philipp Sander,145407.0,4000000
2850,15,Jan,Olschowsky,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/e452052f0cad431799be459f936832df.png,23.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Jan Olschowsky,0.0,450000
2862,15,Jens,Castrop,4942174.0,49.0,26.0,26.0,20.0,102167.0,1278.0,1,3,https://kickbase.b-cdn.net/content/file/cbc017919fc248448f6b036125a0141d.png,17.0,2,258.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 10}, {""hasPlayed"": true, ""points"": 51}]",5,Jens Castrop,-372232.0,10000000
2941,15,Joseph,Scally,4938202.0,62.0,32.0,32.0,29.0,170347.0,1983.0,0,2,https://kickbase.b-cdn.net/content/file/4abeb14eec7945d694a4737c46522a06.png,29.0,2,401.0,,"[{""hasPlayed"": true, ""points"": 103}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 120}, {""hasPlayed"": true, ""points"": 86}, {""hasPlayed"": true, ""points"": 137}]",4,Joseph Scally,-286686.0,7000000
3063,15,Fabio,Chiarodia,1148974.0,33.0,15.0,15.0,8.0,44040.0,490.0,2,2,https://kickbase.b-cdn.net/content/file/d216ce19645643ba9ff51de8da6098a1.png,2.0,2,426.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 59}, {""hasPlayed"": true, ""points"": 19}]",5,Fabio Chiarodia,-133678.0,3000000
3516,15,Enzo,Leopold,14637310.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/917060adadb741818c232716e0fd354d.png,8.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Enzo Leopold,-50266.0,4000000
4292,15,David,Herold,8010932.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/46c5c9d9d41041168d472e2669cc1ba2.png,20.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,David Herold,-344576.0,4000000
4333,15,Lukas,Ullrich,6392045.0,33.0,23.0,23.0,14.0,85790.0,766.0,0,2,https://kickbase.b-cdn.net/content/file/8988909bad25403c86e58227428beee9.png,26.0,1,119.0,,"[{""hasPlayed"": true, ""points"": 105}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 11}]",2,Lukas Ullrich,279049.0,6000000
4419,15,Nathan,Ngoumou,4652277.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/14720a405fea4007938ed49aa28989fa.png,19.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Nathan Ngoumou,-220893.0,3500000
6199,15,Shuto,Machino,846410.0,23.0,32.0,32.0,9.0,74463.0,742.0,0,4,https://kickbase.b-cdn.net/content/file/3fd89661bd62400fbd61e78f80919ad2.png,18.0,1,876.0,,"[{""hasPlayed"": true, ""points"": 28}, {""hasPlayed"": true, ""points"": -6}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": false, ""points"": null}]",4,Shuto Machino,46211.0,4000000
6319,15,Franck,Honorat,9854805.0,68.0,28.0,28.0,24.0,126507.0,1898.0,0,3,https://kickbase.b-cdn.net/content/file/736b205dbb0f4ac3879ca2cfa9a785b8.png,9.0,2,192.0,,"[{""hasPlayed"": true, ""points"": 36}, {""hasPlayed"": true, ""points"": -3}, {""hasPlayed"": true, ""points"": 137}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 2}]",3,Franck Honorat,-40953.0,7000000
7774,15,Yukhym,Konoplia,3271265.0,,,,,,,1,2,https://kickbase.b-cdn.net/content/file/4b6227ba987f4dd48a1c53b9bf407d2a.png,22.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Yukhym Konoplia,-156219.0,5000000
9540,15,Isac,Lidberg,9737071.0,,,,,,,0,4,https://kickbase.b-cdn.net/content/file/3796a35db95a43fab344be4034f4357b.png,3.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Isac Lidberg,-578124.0,5000000
11010,15,Kevin,Diks,16040777.0,95.0,30.0,30.0,28.0,161173.0,2844.0,0,2,https://kickbase.b-cdn.net/content/file/31b917d90d104b98a6cc8bb90e5c94a4.png,4.0,1,177.0,,"[{""hasPlayed"": true, ""points"": 241}, {""hasPlayed"": true, ""points"": 71}, {""hasPlayed"": true, ""points"": 33}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 72}]",1,Kevin Diks,187242.0,5000000
11748,15,Wael,Mohya,10082151.0,34.0,15.0,15.0,6.0,36598.0,507.0,2,3,https://kickbase.b-cdn.net/content/file/7ba41b6d32924b2ca84a50a41d5e45a1.png,36.0,1,50.0,,"[{""hasPlayed"": true, ""points"": 87}, {""hasPlayed"": true, ""points"": 24}, {""hasPlayed"": true, ""points"": 46}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Wael Mohya,216081.0,17000000
13442,15,Hugo,Bolin,7783244.0,40.0,13.0,13.0,5.0,35891.0,517.0,0,3,https://kickbase.b-cdn.net/content/file/0e5ee2c256e04b02a8de12f37ec58fb6.png,38.0,1,66.0,,"[{""hasPlayed"": true, ""points"": 183}, {""hasPlayed"": true, ""points"": 3}, {""hasPlayed"": true, ""points"": 39}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 78}]",2,Hugo Bolin,291907.0,6000000
15181,15,Jan,Leszczynski,4344629.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/f5ce4d6478274f028a27d321103eb69a.png,5.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",3,Jan Leszczynski,60780.0,600000
15202,15,Zento,Uno,3021714.0,,,,,,,2,3,https://kickbase.b-cdn.net/content/file/7db9adc301c84b41afc9023e222179cd.png,47.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Zento Uno,-149993.0,1000000
15613,15,Daiki,Hashioka,8089811.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/8e1477e1ddf34bdc9fd316f81ab9ebde.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",2,Daiki Hashioka,340040.0,1500000
54,3,Emre,Can,1576871.0,114.0,9.0,9.0,7.0,41373.0,1026.0,1,2,https://kickbase.b-cdn.net/content/file/29f90f2f2f2045f69460f20564a894ab.png,23.0,2,650.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Emre Can,-112009.0,3000000
75,3,Patrick,Drewes,500000.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/1c9bdd7907a5425e8f2a0cb0fc5426ee.png,30.0,0,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Patrick Drewes,0.0,300000
1704,3,Waldemar,Anton,33731559.0,126.0,32.0,32.0,32.0,190794.0,4034.0,0,2,https://kickbase.b-cdn.net/content/file/b1a7f338e7c9453d93897bd6ac8c9457.png,3.0,1,119.0,,"[{""hasPlayed"": true, ""points"": 156}, {""hasPlayed"": true, ""points"": 123}, {""hasPlayed"": true, ""points"": 40}, {""hasPlayed"": true, ""points"": 153}, {""hasPlayed"": true, ""points"": 133}]",1,Waldemar Anton,65784.0,18000000
1856,3,Marcel,Sabitzer,9369532.0,83.0,26.0,26.0,21.0,119084.0,2146.0,0,3,https://kickbase.b-cdn.net/content/file/e5fd8b4544ef4fbf99fa27874f810794.png,20.0,2,229.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 104}, {""hasPlayed"": true, ""points"": 68}, {""hasPlayed"": true, ""points"": 115}, {""hasPlayed"": true, ""points"": 29}]",3,Marcel Sabitzer,-149354.0,6000000
1873,3,Gregor,Kobel,23062015.0,104.0,34.0,34.0,34.0,202740.0,3530.0,0,1,https://kickbase.b-cdn.net/content/file/5cf1813a3f0f4cb6997088b18ad5adcf.png,1.0,2,153.0,,"[{""hasPlayed"": true, ""points"": 154}, {""hasPlayed"": true, ""points"": 81}, {""hasPlayed"": true, ""points"": 82}, {""hasPlayed"": true, ""points"": 160}, {""hasPlayed"": true, ""points"": 65}]",1,Gregor Kobel,-38116.0,40000000
1920,3,Serhou,Guirassy,28843275.0,102.0,33.0,33.0,27.0,151810.0,3356.0,0,4,https://kickbase.b-cdn.net/content/file/fb2bd82aeb8440f8acdbcf6ebf4487dc.png,9.0,1,116.0,,"[{""hasPlayed"": true, ""points"": 155}, {""hasPlayed"": true, ""points"": 134}, {""hasPlayed"": true, ""points"": 26}, {""hasPlayed"": true, ""points"": 187}, {""hasPlayed"": true, ""points"": 101}]",2,Serhou Guirassy,114378.0,32000000
2148,3,Alexander,Meyer,1325133.0,,,,,,,0,1,https://kickbase.b-cdn.net/content/file/b2b01de70f7b47dbb31b104de35ac5cc.png,33.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Alexander Meyer,-140894.0,500000
2383,3,Nico,Schlotterbeck,29634417.0,148.0,28.0,28.0,28.0,166561.0,4142.0,1,2,https://kickbase.b-cdn.net/content/file/531ad1f9d6804b9db55d5aace6d79888.png,4.0,2,139.0,,"[{""hasPlayed"": true, ""points"": 142}, {""hasPlayed"": true, ""points"": 250}, {""hasPlayed"": true, ""points"": 72}, {""hasPlayed"": true, ""points"": 146}, {""hasPlayed"": true, ""points"": 67}]",5,Nico Schlotterbeck,-667761.0,55000000
2395,3,Julian,Ryerson,25577034.0,105.0,31.0,31.0,26.0,148097.0,3246.0,0,2,https://kickbase.b-cdn.net/content/file/5c70c2a110fd48919c487e0b0d97af57.png,26.0,2,126.0,,"[{""hasPlayed"": true, ""points"": 141}, {""hasPlayed"": true, ""points"": 127}, {""hasPlayed"": true, ""points"": 41}, {""hasPlayed"": true, ""points"": 171}, {""hasPlayed"": true, ""points"": 3}]",1,Julian Ryerson,15327.0,25000000
2714,3,Maximilian,Beier,25882259.0,94.0,32.0,32.0,24.0,132156.0,3023.0,2,4,https://kickbase.b-cdn.net/content/file/901a04fa3f274f95921af3b42a45f795.png,14.0,1,116.0,,"[{""hasPlayed"": true, ""points"": 52}, {""hasPlayed"": true, ""points"": 207}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": true, ""points"": 241}, {""hasPlayed"": true, ""points"": 13}]",1,Maximilian Beier,-9315.0,40000000
2736,3,Ramy,Bensebaini,20539952.0,128.0,21.0,21.0,15.0,102687.0,2683.0,0,2,https://kickbase.b-cdn.net/content/file/f52b92d109bf4f53b2fb20e5c50f00ec.png,5.0,1,130.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 364}, {""hasPlayed"": true, ""points"": 106}]",1,Ramy Bensebaini,194941.0,7000000
3069,3,Felix,Nmecha,26227514.0,94.0,29.0,29.0,25.0,141393.0,2730.0,0,3,https://kickbase.b-cdn.net/content/file/510ad66f94f943fb940c1a7b11792266.png,8.0,1,104.0,,"[{""hasPlayed"": true, ""points"": 126}, {""hasPlayed"": true, ""points"": 14}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Felix Nmecha,132133.0,55000000
9440,3,Filippo,Mane,3888713.0,12.0,4.0,4.0,2.0,8570.0,46.0,0,2,https://kickbase.b-cdn.net/content/file/9994a14997ae4a03a9ac5f78376003db.png,39.0,2,11.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Filippo Mane,-98841.0,2500000
9698,3,,Fábio Silva,7524716.0,51.0,28.0,28.0,7.0,57551.0,1414.0,0,4,https://kickbase.b-cdn.net/content/file/da60f61d4f674e4db35b6f47db49c153.png,21.0,2,187.0,,"[{""hasPlayed"": true, ""points"": 44}, {""hasPlayed"": true, ""points"": 6}, {""hasPlayed"": true, ""points"": -10}, {""hasPlayed"": true, ""points"": 112}, {""hasPlayed"": true, ""points"": -14}]",4,Fábio Silva,-181571.0,22000000
10114,3,Carney,Chukwuemeka,4268743.0,47.0,28.0,28.0,8.0,63437.0,1307.0,2,3,https://kickbase.b-cdn.net/content/file/819b3e31455d4830a3e5acf58eb5290d.png,17.0,2,306.0,,"[{""hasPlayed"": true, ""points"": 30}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -14}, {""hasPlayed"": true, ""points"": 32}, {""hasPlayed"": true, ""points"": 3}]",4,Carney Chukwuemeka,-102590.0,20000000
10115,3,Daniel,Svensson,18522144.0,82.0,33.0,33.0,27.0,162894.0,2705.0,0,2,https://kickbase.b-cdn.net/content/file/9ff6af44ccf14bb3846cafc261f362ad.png,24.0,2,146.0,,"[{""hasPlayed"": true, ""points"": 151}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": -11}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 34}]",3,Daniel Svensson,-262896.0,22000000
11099,3,Jobe,Bellingham,19425973.0,68.0,32.0,32.0,20.0,119220.0,2172.0,0,3,https://kickbase.b-cdn.net/content/file/7b67f5aec4444746b2848e6d9a775210.png,7.0,1,111.0,,"[{""hasPlayed"": true, ""points"": 108}, {""hasPlayed"": true, ""points"": 80}, {""hasPlayed"": true, ""points"": 43}, {""hasPlayed"": true, ""points"": 124}, {""hasPlayed"": true, ""points"": 37}]",3,Jobe Bellingham,108490.0,40000000
11100,3,Samuele,Inácio,9475266.0,52.0,7.0,7.0,4.0,25406.0,365.0,0,3,https://kickbase.b-cdn.net/content/file/0e8e34d536e6420cb5d7d96fc909f97d.png,40.0,2,38.0,,"[{""hasPlayed"": true, ""points"": 136}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 27}, {""hasPlayed"": true, ""points"": 88}, {""hasPlayed"": true, ""points"": -12}]",3,Samuele Inácio,-74043.0,15000000
13472,3,Luca,Reggiani,4344547.0,74.0,8.0,8.0,6.0,32656.0,592.0,0,2,https://kickbase.b-cdn.net/content/file/ae27049c76974053b81276c3faa1f639.png,49.0,2,136.0,,"[{""hasPlayed"": true, ""points"": 97}, {""hasPlayed"": true, ""points"": 48}, {""hasPlayed"": true, ""points"": 56}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Luca Reggiani,-94960.0,10000000
14662,3,Justin,Lerma,7669849.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/febaeb82caf74cb4b0511a58b28d70ac.png,28.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",5,Justin Lerma,-369969.0,3200000
14899,3,Kauã,Prates,3564433.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/6ea4006dc79446228b81953749d7948b.png,0.0,2,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Kauã Prates,-127462.0,10000000
15211,3,Joane,Gadou,23549375.0,,,,,,,0,2,https://kickbase.b-cdn.net/content/file/3ca6efe4d6904a609a712b6b68be0ebb.png,22.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Joane Gadou,200206.0,20000000
16378,3,Konstantinos,Karetsas,21829859.0,,,,,,,0,3,https://kickbase.b-cdn.net/content/file/2607076d85724a188e9db75bd12b7889.png,0.0,1,,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",1,Konstantinos Karetsas,292746.0,35000000
1863,6,Daniel,Heuer Fernandes,13884837.0,92.0,33.0,33.0,33.0,199082.0,3051.0,0,1,https://kickbase.b-cdn.net/content/file/25bb5ce570244f8296d6e817316ad707.png,1.0,1,219.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 100}, {""hasPlayed"": true, ""points"": 119}, {""hasPlayed"": true, ""points"": 92}, {""hasPlayed"": true, ""points"": 54}]",1,Daniel Heuer Fernandes,143982.0,1200000
1865,6,Yussuf,Poulsen,3868588.0,23.0,15.0,15.0,1.0,26304.0,340.0,0,4,https://kickbase.b-cdn.net/content/file/b3e645c3a34347808d97e722fcbe2ced.png,15.0,2,87.0,,"[{""hasPlayed"": true, ""points"": 13}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}]",4,Yussuf Poulsen,-148018.0,1000000
1889,6,Bakery,Jatta,4162808.0,47.0,15.0,15.0,12.0,59140.0,710.0,0,3,https://kickbase.b-cdn.net/content/file/7b147e15dd4b4df4bddb50f00fa8ce4e.png,18.0,2,170.0,,"[{""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 178}, {""hasPlayed"": true, ""points"": 25}, {""hasPlayed"": true, ""points"": 8}, {""hasPlayed"": true, ""points"": -16}]",2,Bakery Jatta,-45478.0,1000000
1978,6,Jordan,Torunarigha,11129830.0,73.0,24.0,24.0,21.0,129230.0,1753.0,0,2,https://kickbase.b-cdn.net/content/file/58a51dcb3fef41de90e23a162e7fe44e.png,25.0,1,157.0,,"[{""hasPlayed"": true, ""points"": -4}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 128}, {""hasPlayed"": true, ""points"": 99}, {""hasPlayed"": true, ""points"": 38}]",1,Jordan Torunarigha,103657.0,4000000
3277,6,Miro,Muheim,9682030.0,67.0,29.0,29.0,27.0,162140.0,1929.0,2,2,https://kickbase.b-cdn.net/content/file/6b31cba3484c46c98c5575fe4f79b349.png,28.0,1,199.0,,"[{""hasPlayed"": true, ""points"": 17}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": false, ""points"": null}, {""hasPlayed"": true, ""points"": 17}]",3,Miro Muheim,99822.0,5000000
